Segment,OperatorName,Type,Weight,Score,UsageCount
8800,Smart Station Repair,Repair,16.5801,380.0000,26
8800,Regret-3 Repair (Smart Packing),Repair,15.0233,620.0000,42
9000,EnergyCriticalRemoval,Destroy,16.2466,610.0000,44
9000,Route Merging Destroy,Destroy,14.8280,610.0000,40
9000,TimeSlackDestroy,Destroy,15.3510,560.0000,37
9000,Random Removal,Destroy,15.5254,640.0000,39
9000,VehicleReductionAwareDestroy,Destroy,13.0108,500.0000,40
9000,ChargingAwareRouteBuilder,Repair,15.2127,740.0000,46
9000,Adaptive Insertion,Repair,14.4353,560.0000,40
9000,Greedy Energy Insertion (Enhanced),Repair,14.1711,545.0000,40
9000,Smart Station Repair,Repair,16.2854,510.0000,37
9000,Regret-3 Repair (Smart Packing),Repair,14.9841,565.0000,37
9200,EnergyCriticalRemoval,Destroy,15.8891,770.0000,47
9200,Route Merging Destroy,Destroy,14.8913,630.0000,41
9200,TimeSlackDestroy,Destroy,15.3186,515.0000,37
9200,Random Removal,Destroy,15.6582,675.0000,42
9200,VehicleReductionAwareDestroy,Destroy,12.9342,440.0000,33
9200,ChargingAwareRouteBuilder,Repair,15.3438,730.0000,45
9200,Adaptive Insertion,Repair,14.3700,650.0000,45
9200,Greedy Energy Insertion (Enhanced),Repair,14.0892,630.0000,42
9200,Smart Station Repair,Repair,15.9102,420.0000,29
9200,Regret-3 Repair (Smart Packing),Repair,15.0270,600.0000,39
9400,EnergyCriticalRemoval,Destroy,15.9632,795.0000,47
9400,Route Merging Destroy,Destroy,14.9625,595.0000,41
9400,TimeSlackDestroy,Destroy,15.1087,445.0000,29
9400,Random Removal,Destroy,15.7202,680.0000,45
9400,VehicleReductionAwareDestroy,Destroy,12.9941,435.0000,38
9400,ChargingAwareRouteBuilder,Repair,15.4756,625.0000,38
9400,Adaptive Insertion,Repair,14.3811,810.0000,58
9400,Greedy Energy Insertion (Enhanced),Repair,14.2258,535.0000,40
9400,Smart Station Repair,Repair,15.6961,520.0000,33
9400,Regret-3 Repair (Smart Packing),Repair,15.0806,460.0000,31
9600,EnergyCriticalRemoval,Destroy,16.1060,860.0000,58
9600,Route Merging Destroy,Destroy,14.8950,595.0000,44
9600,TimeSlackDestroy,Destroy,15.1441,490.0000,34
9600,Random Removal,Destroy,15.6288,790.0000,38
9600,VehicleReductionAwareDestroy,Destroy,12.7621,340.0000,26
9600,ChargingAwareRouteBuilder,Repair,15.6213,760.0000,46
9600,Adaptive Insertion,Repair,14.3188,400.0000,30
9600,Greedy Energy Insertion (Enhanced),Repair,14.0982,455.0000,35
9600,Smart Station Repair,Repair,15.7053,880.0000,51
9600,Regret-3 Repair (Smart Packing),Repair,15.0444,580.0000,38
9800,EnergyCriticalRemoval,Destroy,15.9142,595.0000,42
9800,Route Merging Destroy,Destroy,14.6891,500.0000,36
9800,TimeSlackDestroy,Destroy,15.0342,725.0000,45
9800,Random Removal,Destroy,16.4029,625.0000,37
9800,VehicleReductionAwareDestroy,Destroy,12.8093,480.0000,40
9800,ChargingAwareRouteBuilder,Repair,15.7564,555.0000,36
9800,Adaptive Insertion,Repair,14.1710,730.0000,50
9800,Greedy Energy Insertion (Enhanced),Repair,13.9335,395.0000,28
9800,Smart Station Repair,Repair,15.9377,670.0000,47
9800,Regret-3 Repair (Smart Packing),Repair,15.0772,575.0000,39
10000,EnergyCriticalRemoval,Destroy,15.6521,610.0000,41
10000,Route Merging Destroy,Destroy,14.5691,665.0000,41
10000,TimeSlackDestroy,Destroy,15.1958,565.0000,37
10000,Random Removal,Destroy,16.4763,885.0000,49
10000,VehicleReductionAwareDestroy,Destroy,12.6879,395.0000,32
10000,ChargingAwareRouteBuilder,Repair,15.7054,720.0000,41
10000,Adaptive Insertion,Repair,14.2353,600.0000,39
10000,Greedy Energy Insertion (Enhanced),Repair,13.9595,435.0000,31
10000,Smart Station Repair,Repair,15.6854,670.0000,42
10000,Regret-3 Repair (Smart Packing),Repair,15.0271,695.0000,47
10200,EnergyCriticalRemoval,Destroy,15.5360,865.0000,50
10200,Route Merging Destroy,Destroy,14.8167,590.0000,40
10200,TimeSlackDestroy,Destroy,15.2069,530.0000,36
10200,Random Removal,Destroy,16.7140,575.0000,37
10200,VehicleReductionAwareDestroy,Destroy,12.6363,500.0000,37
10200,ChargingAwareRouteBuilder,Repair,15.9838,695.0000,39
10200,Adaptive Insertion,Repair,14.4077,735.0000,48
10200,Greedy Energy Insertion (Enhanced),Repair,13.9704,395.0000,31
10200,Smart Station Repair,Repair,15.7254,620.0000,41
10200,Regret-3 Repair (Smart Packing),Repair,14.9912,615.0000,41
10400,EnergyCriticalRemoval,Destroy,15.8006,795.0000,54
10400,Route Merging Destroy,Destroy,14.8067,415.0000,28
10400,TimeSlackDestroy,Destroy,15.1342,600.0000,40
10400,Random Removal,Destroy,16.5380,705.0000,44
10400,VehicleReductionAwareDestroy,Destroy,12.7679,485.0000,34
10400,ChargingAwareRouteBuilder,Repair,16.2593,820.0000,52
10400,Adaptive Insertion,Repair,14.5434,535.0000,35
10400,Greedy Energy Insertion (Enhanced),Repair,13.7862,585.0000,41
10400,Smart Station Repair,Repair,15.6349,485.0000,33
10400,Regret-3 Repair (Smart Packing),Repair,14.9925,575.0000,39
10600,EnergyCriticalRemoval,Destroy,15.6388,575.0000,40
10600,Route Merging Destroy,Destroy,14.8089,540.0000,36
10600,TimeSlackDestroy,Destroy,15.1141,515.0000,37
10600,Random Removal,Destroy,16.4607,750.0000,45
10600,VehicleReductionAwareDestroy,Destroy,12.9924,600.0000,42
10600,ChargingAwareRouteBuilder,Repair,16.1858,520.0000,35
10600,Adaptive Insertion,Repair,14.6548,520.0000,37
10600,Greedy Energy Insertion (Enhanced),Repair,13.8585,430.0000,34
10600,Smart Station Repair,Repair,15.4942,895.0000,53
10600,Regret-3 Repair (Smart Packing),Repair,14.9551,615.0000,41
10800,EnergyCriticalRemoval,Destroy,15.4492,690.0000,45
10800,Route Merging Destroy,Destroy,14.8375,545.0000,38
10800,TimeSlackDestroy,Destroy,14.9348,585.0000,39
10800,Random Removal,Destroy,16.4916,625.0000,42
10800,VehicleReductionAwareDestroy,Destroy,13.1864,495.0000,36
10800,ChargingAwareRouteBuilder,Repair,15.9865,730.0000,48
10800,Adaptive Insertion,Repair,14.5647,640.0000,41
10800,Greedy Energy Insertion (Enhanced),Repair,13.6768,485.0000,35
10800,Smart Station Repair,Repair,15.7031,510.0000,37
10800,Regret-3 Repair (Smart Packing),Repair,14.9619,575.0000,39
11000,EnergyCriticalRemoval,Destroy,15.4319,580.0000,43
11000,Route Merging Destroy,Destroy,14.7632,645.0000,41
11000,TimeSlackDestroy,Destroy,14.9446,575.0000,40
11000,Random Removal,Destroy,16.2500,665.0000,42
11000,VehicleReductionAwareDestroy,Destroy,13.2709,525.0000,34
11000,ChargingAwareRouteBuilder,Repair,15.8698,625.0000,37
11000,Adaptive Insertion,Repair,14.7214,515.0000,39
11000,Greedy Energy Insertion (Enhanced),Repair,13.7038,510.0000,34
11000,Smart Station Repair,Repair,15.4152,565.0000,38
11000,Regret-3 Repair (Smart Packing),Repair,14.9291,775.0000,52
11200,EnergyCriticalRemoval,Destroy,15.1403,650.0000,39
11200,Route Merging Destroy,Destroy,14.9085,580.0000,41
11200,TimeSlackDestroy,Destroy,14.8592,625.0000,45
11200,Random Removal,Destroy,16.1875,745.0000,48
11200,VehicleReductionAwareDestroy,Destroy,13.5965,395.0000,27
11200,ChargingAwareRouteBuilder,Repair,16.0231,820.0000,52
11200,Adaptive Insertion,Repair,14.4940,505.0000,37
11200,Greedy Energy Insertion (Enhanced),Repair,13.8983,570.0000,38
11200,Smart Station Repair,Repair,15.3332,675.0000,44
11200,Regret-3 Repair (Smart Packing),Repair,14.9253,425.0000,29
11400,EnergyCriticalRemoval,Destroy,15.3693,650.0000,41
11400,Route Merging Destroy,Destroy,14.7942,625.0000,43
11400,TimeSlackDestroy,Destroy,14.7136,765.0000,49
11400,Random Removal,Destroy,16.0875,545.0000,38
11400,VehicleReductionAwareDestroy,Destroy,13.7514,420.0000,29
11400,ChargingAwareRouteBuilder,Repair,15.9850,530.0000,39
11400,Adaptive Insertion,Repair,14.3672,515.0000,35
11400,Greedy Energy Insertion (Enhanced),Repair,14.0635,635.0000,40
11400,Smart Station Repair,Repair,15.3343,645.0000,42
11400,Regret-3 Repair (Smart Packing),Repair,14.8848,680.0000,44
11600,EnergyCriticalRemoval,Destroy,15.4419,710.0000,42
11600,Route Merging Destroy,Destroy,14.7553,765.0000,50
11600,TimeSlackDestroy,Destroy,14.8484,555.0000,37
11600,Random Removal,Destroy,15.8257,485.0000,34
11600,VehicleReductionAwareDestroy,Destroy,13.8611,520.0000,37
11600,ChargingAwareRouteBuilder,Repair,15.6257,525.0000,34
11600,Adaptive Insertion,Repair,14.4193,540.0000,36
11600,Greedy Energy Insertion (Enhanced),Repair,14.3352,555.0000,40
11600,Smart Station Repair,Repair,15.3378,680.0000,40
11600,Regret-3 Repair (Smart Packing),Repair,14.9703,735.0000,50
11800,EnergyCriticalRemoval,Destroy,15.6614,715.0000,36
11800,Route Merging Destroy,Destroy,14.8370,690.0000,45
11800,TimeSlackDestroy,Destroy,14.8712,760.0000,53
11800,Random Removal,Destroy,15.5915,640.0000,39
11800,VehicleReductionAwareDestroy,Destroy,13.8901,350.0000,27
11800,ChargingAwareRouteBuilder,Repair,15.5980,715.0000,44
11800,Adaptive Insertion,Repair,14.5064,645.0000,37
11800,Greedy Energy Insertion (Enhanced),Repair,14.2662,580.0000,41
11800,Smart Station Repair,Repair,15.5871,580.0000,35
11800,Regret-3 Repair (Smart Packing),Repair,14.9297,635.0000,43
12000,EnergyCriticalRemoval,Destroy,16.2913,490.0000,36
12000,Route Merging Destroy,Destroy,14.9114,780.0000,50
12000,TimeSlackDestroy,Destroy,14.7914,550.0000,38
12000,Random Removal,Destroy,15.7143,705.0000,42
12000,VehicleReductionAwareDestroy,Destroy,13.7510,490.0000,34
12000,ChargingAwareRouteBuilder,Repair,15.6958,675.0000,43
12000,Adaptive Insertion,Repair,14.9453,565.0000,42
12000,Greedy Energy Insertion (Enhanced),Repair,14.2482,510.0000,36
12000,Smart Station Repair,Repair,15.7347,550.0000,33
12000,Regret-3 Repair (Smart Packing),Repair,14.9054,715.0000,46
12200,EnergyCriticalRemoval,Destroy,15.8893,680.0000,42
12200,Route Merging Destroy,Destroy,15.0147,580.0000,39
12200,TimeSlackDestroy,Destroy,14.7438,435.0000,30
12200,Random Removal,Destroy,15.8751,680.0000,45
12200,VehicleReductionAwareDestroy,Destroy,13.8501,710.0000,44
12200,ChargingAwareRouteBuilder,Repair,15.6961,700.0000,42
12200,Adaptive Insertion,Repair,14.7213,600.0000,48
12200,Greedy Energy Insertion (Enhanced),Repair,14.2360,510.0000,33
12200,Smart Station Repair,Repair,15.8745,575.0000,32
12200,Regret-3 Repair (Smart Packing),Repair,15.0011,700.0000,45
12400,EnergyCriticalRemoval,Destroy,15.9345,550.0000,32
12400,Route Merging Destroy,Destroy,14.9933,705.0000,46
12400,TimeSlackDestroy,Destroy,14.7072,685.0000,47
12400,Random Removal,Destroy,15.7605,420.0000,29
12400,VehicleReductionAwareDestroy,Destroy,14.1931,550.0000,46
12400,ChargingAwareRouteBuilder,Repair,15.8417,720.0000,45
12400,Adaptive Insertion,Repair,14.3881,710.0000,47
12400,Greedy Energy Insertion (Enhanced),Repair,14.4188,520.0000,44
12400,Smart Station Repair,Repair,16.1887,495.0000,32
12400,Regret-3 Repair (Smart Packing),Repair,15.0843,465.0000,32
12600,EnergyCriticalRemoval,Destroy,16.1224,560.0000,38
12600,Route Merging Destroy,Destroy,15.0432,580.0000,37
12600,TimeSlackDestroy,Destroy,14.6873,585.0000,39
12600,Random Removal,Destroy,15.5688,740.0000,48
12600,VehicleReductionAwareDestroy,Destroy,13.8576,525.0000,38
12600,ChargingAwareRouteBuilder,Repair,15.8654,690.0000,46
12600,Adaptive Insertion,Repair,14.4959,455.0000,30
12600,Greedy Energy Insertion (Enhanced),Repair,14.0287,630.0000,50
12600,Smart Station Repair,Repair,16.0807,645.0000,37
12600,Regret-3 Repair (Smart Packing),Repair,15.0013,570.0000,37
12800,EnergyCriticalRemoval,Destroy,15.9146,975.0000,54
12800,Route Merging Destroy,Destroy,15.1381,555.0000,35
12800,TimeSlackDestroy,Destroy,14.7342,500.0000,32
12800,Random Removal,Destroy,15.5460,825.0000,47
12800,VehicleReductionAwareDestroy,Destroy,13.8513,395.0000,32
12800,ChargingAwareRouteBuilder,Repair,15.7356,755.0000,48
12800,Adaptive Insertion,Repair,14.5965,555.0000,37
12800,Greedy Energy Insertion (Enhanced),Repair,13.8144,525.0000,31
12800,Smart Station Repair,Repair,16.2834,750.0000,39
12800,Regret-3 Repair (Smart Packing),Repair,15.0619,665.0000,45
13000,EnergyCriticalRemoval,Destroy,16.2357,690.0000,43
13000,Route Merging Destroy,Destroy,15.2459,650.0000,41
13000,TimeSlackDestroy,Destroy,14.8678,455.0000,33
13000,Random Removal,Destroy,15.8471,735.0000,40
13000,VehicleReductionAwareDestroy,Destroy,13.6252,540.0000,43
13000,ChargingAwareRouteBuilder,Repair,15.7347,720.0000,46
13000,Adaptive Insertion,Repair,14.6570,545.0000,40
13000,Greedy Energy Insertion (Enhanced),Repair,14.2825,550.0000,35
13000,Smart Station Repair,Repair,16.7255,780.0000,49
13000,Regret-3 Repair (Smart Packing),Repair,15.0193,475.0000,30
13200,EnergyCriticalRemoval,Destroy,16.2074,725.0000,43
13200,Route Merging Destroy,Destroy,15.3371,685.0000,49
13200,TimeSlackDestroy,Destroy,14.7058,570.0000,39
13200,Random Removal,Destroy,16.2263,730.0000,44
13200,VehicleReductionAwareDestroy,Destroy,13.4651,335.0000,25
13200,ChargingAwareRouteBuilder,Repair,15.7223,685.0000,43
13200,Adaptive Insertion,Repair,14.5022,710.0000,49
13200,Greedy Energy Insertion (Enhanced),Repair,14.4973,465.0000,33
13200,Smart Station Repair,Repair,16.6045,610.0000,36
13200,Regret-3 Repair (Smart Packing),Repair,15.1414,575.0000,39
13400,EnergyCriticalRemoval,Destroy,16.3053,700.0000,49
13400,Route Merging Destroy,Destroy,15.1335,540.0000,35
13400,TimeSlackDestroy,Destroy,14.6923,725.0000,49
13400,Random Removal,Destroy,16.2810,445.0000,28
13400,VehicleReductionAwareDestroy,Destroy,13.4554,545.0000,39
13400,ChargingAwareRouteBuilder,Repair,15.7535,600.0000,38
13400,Adaptive Insertion,Repair,14.5004,565.0000,38
13400,Greedy Energy Insertion (Enhanced),Repair,14.4363,590.0000,43
13400,Smart Station Repair,Repair,16.6555,640.0000,42
13400,Regret-3 Repair (Smart Packing),Repair,15.0817,560.0000,39
13600,EnergyCriticalRemoval,Destroy,16.0024,610.0000,36
13600,Route Merging Destroy,Destroy,15.1777,645.0000,44
13600,TimeSlackDestroy,Destroy,14.7078,545.0000,40
13600,Random Removal,Destroy,16.2227,665.0000,42
13600,VehicleReductionAwareDestroy,Destroy,13.5332,520.0000,38
13600,ChargingAwareRouteBuilder,Repair,15.7589,640.0000,44
13600,Adaptive Insertion,Repair,14.5556,595.0000,41
13600,Greedy Energy Insertion (Enhanced),Repair,14.3290,500.0000,34
13600,Smart Station Repair,Repair,16.4429,720.0000,45
13600,Regret-3 Repair (Smart Packing),Repair,14.9733,530.0000,36
13800,EnergyCriticalRemoval,Destroy,16.1437,650.0000,41
13800,Route Merging Destroy,Destroy,15.0999,675.0000,44
13800,TimeSlackDestroy,Destroy,14.5454,470.0000,33
13800,Random Removal,Destroy,16.1643,785.0000,48
13800,VehicleReductionAwareDestroy,Destroy,13.5559,470.0000,34
13800,ChargingAwareRouteBuilder,Repair,15.5769,610.0000,43
13800,Adaptive Insertion,Repair,14.5491,580.0000,41
13800,Greedy Energy Insertion (Enhanced),Repair,14.3856,715.0000,45
13800,Smart Station Repair,Repair,16.3764,695.0000,41
13800,Regret-3 Repair (Smart Packing),Repair,14.9357,450.0000,30
14000,EnergyCriticalRemoval,Destroy,16.1002,700.0000,50
14000,Route Merging Destroy,Destroy,15.1361,555.0000,42
14000,TimeSlackDestroy,Destroy,14.4999,570.0000,38
14000,Random Removal,Destroy,16.1928,570.0000,37
14000,VehicleReductionAwareDestroy,Destroy,13.5960,455.0000,33
14000,ChargingAwareRouteBuilder,Repair,15.3682,770.0000,51
14000,Adaptive Insertion,Repair,14.4887,520.0000,39
14000,Greedy Energy Insertion (Enhanced),Repair,14.6111,485.0000,37
14000,Smart Station Repair,Repair,16.4626,550.0000,38
14000,Regret-3 Repair (Smart Packing),Repair,14.9453,525.0000,35
14200,EnergyCriticalRemoval,Destroy,15.7852,825.0000,52
14200,Route Merging Destroy,Destroy,14.8478,570.0000,37
14200,TimeSlackDestroy,Destroy,14.5750,565.0000,35
14200,Random Removal,Destroy,16.0747,700.0000,41
14200,VehicleReductionAwareDestroy,Destroy,13.6248,455.0000,35
14200,ChargingAwareRouteBuilder,Repair,15.3277,760.0000,46
14200,Adaptive Insertion,Repair,14.3154,415.0000,29
14200,Greedy Energy Insertion (Enhanced),Repair,14.3856,470.0000,30
14200,Smart Station Repair,Repair,16.1643,775.0000,50
14200,Regret-3 Repair (Smart Packing),Repair,14.9535,695.0000,45
14400,EnergyCriticalRemoval,Destroy,15.7972,350.0000,26
14400,Route Merging Destroy,Destroy,14.9315,535.0000,34
14400,TimeSlackDestroy,Destroy,14.8101,740.0000,50
14400,Random Removal,Destroy,16.2245,855.0000,56
14400,VehicleReductionAwareDestroy,Destroy,13.5311,485.0000,34
14400,ChargingAwareRouteBuilder,Repair,15.5068,515.0000,34
14400,Adaptive Insertion,Repair,14.3146,560.0000,40
14400,Greedy Energy Insertion (Enhanced),Repair,14.5778,570.0000,41
14400,Smart Station Repair,Repair,16.0647,780.0000,49
14400,Regret-3 Repair (Smart Packing),Repair,15.0272,540.0000,36
14600,EnergyCriticalRemoval,Destroy,15.4468,580.0000,40
14600,Route Merging Destroy,Destroy,15.0520,650.0000,43
14600,TimeSlackDestroy,Destroy,14.8086,440.0000,30
14600,Random Removal,Destroy,16.0810,760.0000,47
14600,VehicleReductionAwareDestroy,Destroy,13.6411,575.0000,40
14600,ChargingAwareRouteBuilder,Repair,15.4528,640.0000,45
14600,Adaptive Insertion,Repair,14.2674,655.0000,40
14600,Greedy Energy Insertion (Enhanced),Repair,14.4765,660.0000,45
14600,Smart Station Repair,Repair,16.0427,510.0000,34
14600,Regret-3 Repair (Smart Packing),Repair,15.0231,540.0000,36
