Segment,OperatorName,Type,Weight,Score,UsageCount
8800,Smart Station Repair,Repair,15.9866,630.0000,42
8800,Regret-3 Repair (Smart Packing),Repair,14.8461,660.0000,44
9000,EnergyCriticalRemoval,Destroy,15.9078,840.0000,52
9000,Route Merging Destroy,Destroy,14.5607,525.0000,35
9000,TimeSlackDestroy,Destroy,14.1618,495.0000,36
9000,Random Removal,Destroy,14.9421,605.0000,41
9000,VehicleReductionAwareDestroy,Destroy,14.4908,505.0000,36
9000,ChargingAwareRouteBuilder,Repair,15.0715,690.0000,44
9000,Adaptive Insertion,Repair,14.0732,480.0000,34
9000,Greedy Energy Insertion (Enhanced),Repair,13.9480,615.0000,44
9000,Smart Station Repair,Repair,15.8386,590.0000,38
9000,Regret-3 Repair (Smart Packing),Repair,14.8692,595.0000,40
9200,EnergyCriticalRemoval,Destroy,15.9447,580.0000,36
9200,Route Merging Destroy,Destroy,14.6266,570.0000,38
9200,TimeSlackDestroy,Destroy,14.1000,560.0000,40
9200,Random Removal,Destroy,14.9142,675.0000,46
9200,VehicleReductionAwareDestroy,Destroy,14.4213,675.0000,40
9200,ChargingAwareRouteBuilder,Repair,15.1631,610.0000,40
9200,Adaptive Insertion,Repair,14.0799,520.0000,35
9200,Greedy Energy Insertion (Enhanced),Repair,13.9524,585.0000,38
9200,Smart Station Repair,Repair,15.7918,660.0000,41
9200,Regret-3 Repair (Smart Packing),Repair,14.8701,685.0000,46
9400,EnergyCriticalRemoval,Destroy,15.9697,765.0000,44
9400,Route Merging Destroy,Destroy,14.6826,690.0000,48
9400,TimeSlackDestroy,Destroy,14.0850,460.0000,31
9400,Random Removal,Destroy,14.8781,600.0000,37
9400,VehicleReductionAwareDestroy,Destroy,14.7894,620.0000,40
9400,ChargingAwareRouteBuilder,Repair,15.1761,625.0000,36
9400,Adaptive Insertion,Repair,14.1965,490.0000,34
9400,Greedy Energy Insertion (Enhanced),Repair,14.1687,650.0000,45
9400,Smart Station Repair,Repair,15.8376,550.0000,32
9400,Regret-3 Repair (Smart Packing),Repair,14.8732,820.0000,53
9600,EnergyCriticalRemoval,Destroy,16.1822,650.0000,32
9600,Route Merging Destroy,Destroy,14.6365,555.0000,37
9600,TimeSlackDestroy,Destroy,14.1981,620.0000,46
9600,Random Removal,Destroy,15.0788,570.0000,41
9600,VehicleReductionAwareDestroy,Destroy,14.8960,620.0000,44
9600,ChargingAwareRouteBuilder,Repair,15.5039,620.0000,41
9600,Adaptive Insertion,Repair,14.2288,495.0000,33
9600,Greedy Energy Insertion (Enhanced),Repair,14.2101,640.0000,46
9600,Smart Station Repair,Repair,16.0401,735.0000,45
9600,Regret-3 Repair (Smart Packing),Repair,14.9630,525.0000,35
9800,EnergyCriticalRemoval,Destroy,16.8017,665.0000,39
9800,Route Merging Destroy,Destroy,14.6910,630.0000,42
9800,TimeSlackDestroy,Destroy,14.0901,580.0000,43
9800,Random Removal,Destroy,14.9024,610.0000,41
9800,VehicleReductionAwareDestroy,Destroy,14.7752,475.0000,35
9800,ChargingAwareRouteBuilder,Repair,15.4466,520.0000,36
9800,Adaptive Insertion,Repair,14.3445,560.0000,40
9800,Greedy Energy Insertion (Enhanced),Repair,14.1655,575.0000,41
9800,Smart Station Repair,Repair,16.0841,825.0000,51
9800,Regret-3 Repair (Smart Packing),Repair,14.9686,480.0000,32
10000,EnergyCriticalRemoval,Destroy,16.8391,685.0000,46
10000,Route Merging Destroy,Destroy,14.7374,570.0000,39
10000,TimeSlackDestroy,Destroy,13.9998,565.0000,41
10000,Random Removal,Destroy,14.8987,560.0000,39
10000,VehicleReductionAwareDestroy,Destroy,14.5946,525.0000,35
10000,ChargingAwareRouteBuilder,Repair,15.2963,650.0000,42
10000,Adaptive Insertion,Repair,14.2928,500.0000,38
10000,Greedy Energy Insertion (Enhanced),Repair,14.1444,475.0000,35
10000,Smart Station Repair,Repair,16.0980,605.0000,40
10000,Regret-3 Repair (Smart Packing),Repair,14.9733,675.0000,45
10200,EnergyCriticalRemoval,Destroy,16.5470,605.0000,42
10200,Route Merging Destroy,Destroy,14.7191,555.0000,37
10200,TimeSlackDestroy,Destroy,13.9669,480.0000,36
10200,Random Removal,Destroy,14.8178,575.0000,38
10200,VehicleReductionAwareDestroy,Destroy,14.6554,715.0000,47
10200,ChargingAwareRouteBuilder,Repair,15.3233,565.0000,36
10200,Adaptive Insertion,Repair,14.1226,480.0000,38
10200,Greedy Energy Insertion (Enhanced),Repair,14.0584,520.0000,37
10200,Smart Station Repair,Repair,15.9520,680.0000,43
10200,Regret-3 Repair (Smart Packing),Repair,14.9773,685.0000,46
10400,EnergyCriticalRemoval,Destroy,16.2256,795.0000,43
10400,Route Merging Destroy,Destroy,14.7612,705.0000,48
10400,TimeSlackDestroy,Destroy,13.8719,430.0000,30
10400,Random Removal,Destroy,14.8648,570.0000,40
10400,VehicleReductionAwareDestroy,Destroy,14.7390,595.0000,39
10400,ChargingAwareRouteBuilder,Repair,15.3789,790.0000,47
10400,Adaptive Insertion,Repair,13.8989,520.0000,40
10400,Greedy Energy Insertion (Enhanced),Repair,14.0578,415.0000,32
10400,Smart Station Repair,Repair,15.9313,720.0000,39
10400,Regret-3 Repair (Smart Packing),Repair,14.9644,650.0000,42
10600,EnergyCriticalRemoval,Destroy,16.5650,710.0000,45
10600,Route Merging Destroy,Destroy,14.7501,540.0000,36
10600,TimeSlackDestroy,Destroy,13.9411,525.0000,38
10600,Random Removal,Destroy,14.7726,575.0000,39
10600,VehicleReductionAwareDestroy,Destroy,14.8166,600.0000,42
10600,ChargingAwareRouteBuilder,Repair,15.5934,490.0000,35
10600,Adaptive Insertion,Repair,13.7641,605.0000,43
10600,Greedy Energy Insertion (Enhanced),Repair,13.8944,590.0000,42
10600,Smart Station Repair,Repair,16.3108,565.0000,36
10600,Regret-3 Repair (Smart Packing),Repair,15.0412,700.0000,44
10800,EnergyCriticalRemoval,Destroy,16.4470,775.0000,53
10800,Route Merging Destroy,Destroy,14.7876,645.0000,43
10800,TimeSlackDestroy,Destroy,13.9223,345.0000,26
10800,Random Removal,Destroy,14.7683,545.0000,37
10800,VehicleReductionAwareDestroy,Destroy,14.7370,530.0000,41
10800,ChargingAwareRouteBuilder,Repair,15.3544,600.0000,37
10800,Adaptive Insertion,Repair,13.8099,450.0000,35
10800,Greedy Energy Insertion (Enhanced),Repair,13.9174,595.0000,46
10800,Smart Station Repair,Repair,16.2184,615.0000,42
10800,Regret-3 Repair (Smart Packing),Repair,15.1713,580.0000,40
11000,EnergyCriticalRemoval,Destroy,16.1733,575.0000,35
11000,Route Merging Destroy,Destroy,14.8195,630.0000,42
11000,TimeSlackDestroy,Destroy,13.8243,545.0000,39
11000,Random Removal,Destroy,14.7625,715.0000,50
11000,VehicleReductionAwareDestroy,Destroy,14.4655,465.0000,34
11000,ChargingAwareRouteBuilder,Repair,15.4836,630.0000,41
11000,Adaptive Insertion,Repair,13.6670,570.0000,40
11000,Greedy Energy Insertion (Enhanced),Repair,13.7700,485.0000,35
11000,Smart Station Repair,Repair,15.9820,570.0000,38
11000,Regret-3 Repair (Smart Packing),Repair,15.0706,675.0000,46
11200,EnergyCriticalRemoval,Destroy,16.2116,850.0000,49
11200,Route Merging Destroy,Destroy,14.8466,555.0000,37
11200,TimeSlackDestroy,Destroy,13.8468,530.0000,40
11200,Random Removal,Destroy,14.6931,540.0000,37
11200,VehicleReductionAwareDestroy,Destroy,14.3471,535.0000,37
11200,ChargingAwareRouteBuilder,Repair,15.4660,775.0000,45
11200,Adaptive Insertion,Repair,13.7545,545.0000,41
11200,Greedy Energy Insertion (Enhanced),Repair,13.7831,385.0000,29
11200,Smart Station Repair,Repair,15.8347,800.0000,51
11200,Regret-3 Repair (Smart Packing),Repair,15.0111,505.0000,34
11400,EnergyCriticalRemoval,Destroy,16.3819,830.0000,43
11400,Route Merging Destroy,Destroy,14.8696,555.0000,37
11400,TimeSlackDestroy,Destroy,13.7573,630.0000,44
11400,Random Removal,Destroy,14.6783,510.0000,34
11400,VehicleReductionAwareDestroy,Destroy,14.3640,600.0000,42
11400,ChargingAwareRouteBuilder,Repair,15.7294,795.0000,43
11400,Adaptive Insertion,Repair,13.6852,530.0000,37
11400,Greedy Energy Insertion (Enhanced),Repair,13.7070,505.0000,36
11400,Smart Station Repair,Repair,15.8125,650.0000,41
11400,Regret-3 Repair (Smart Packing),Repair,14.9874,645.0000,43
11600,EnergyCriticalRemoval,Destroy,16.8200,605.0000,43
11600,Route Merging Destroy,Destroy,14.8891,630.0000,44
11600,TimeSlackDestroy,Destroy,13.8415,510.0000,36
11600,Random Removal,Destroy,14.7266,540.0000,33
11600,VehicleReductionAwareDestroy,Destroy,14.3522,675.0000,44
11600,ChargingAwareRouteBuilder,Repair,16.1433,720.0000,45
11600,Adaptive Insertion,Repair,13.7811,560.0000,41
11600,Greedy Energy Insertion (Enhanced),Repair,13.7551,490.0000,36
11600,Smart Station Repair,Repair,15.8186,635.0000,41
11600,Regret-3 Repair (Smart Packing),Repair,14.9893,555.0000,37
11800,EnergyCriticalRemoval,Destroy,16.4074,700.0000,36
11800,Route Merging Destroy,Destroy,14.8035,495.0000,33
11800,TimeSlackDestroy,Destroy,13.8902,465.0000,35
11800,Random Removal,Destroy,14.9721,700.0000,49
11800,VehicleReductionAwareDestroy,Destroy,14.5005,665.0000,47
11800,ChargingAwareRouteBuilder,Repair,16.1218,610.0000,39
11800,Adaptive Insertion,Repair,13.7627,510.0000,36
11800,Greedy Energy Insertion (Enhanced),Repair,13.7335,520.0000,38
11800,Smart Station Repair,Repair,15.7690,770.0000,46
11800,Regret-3 Repair (Smart Packing),Repair,14.9909,615.0000,41
12000,EnergyCriticalRemoval,Destroy,16.8630,735.0000,41
12000,Route Merging Destroy,Destroy,14.8330,390.0000,27
12000,TimeSlackDestroy,Destroy,13.7996,540.0000,38
12000,Random Removal,Destroy,14.8692,720.0000,48
12000,VehicleReductionAwareDestroy,Destroy,14.4478,645.0000,46
12000,ChargingAwareRouteBuilder,Repair,16.0497,780.0000,47
12000,Adaptive Insertion,Repair,13.8233,580.0000,38
12000,Greedy Energy Insertion (Enhanced),Repair,13.7261,570.0000,39
12000,Smart Station Repair,Repair,15.9145,480.0000,35
12000,Regret-3 Repair (Smart Packing),Repair,14.9923,620.0000,41
12200,EnergyCriticalRemoval,Destroy,17.0226,715.0000,44
12200,Route Merging Destroy,Destroy,14.7747,555.0000,38
12200,TimeSlackDestroy,Destroy,13.8612,685.0000,48
12200,Random Removal,Destroy,14.8888,500.0000,34
12200,VehicleReductionAwareDestroy,Destroy,14.3839,540.0000,36
12200,ChargingAwareRouteBuilder,Repair,16.1316,720.0000,41
12200,Adaptive Insertion,Repair,14.0393,600.0000,45
12200,Greedy Energy Insertion (Enhanced),Repair,13.8595,485.0000,35
12200,Smart Station Repair,Repair,15.5845,540.0000,35
12200,Regret-3 Repair (Smart Packing),Repair,15.0117,650.0000,44
12400,EnergyCriticalRemoval,Destroy,16.9067,800.0000,53
12400,Route Merging Destroy,Destroy,14.7493,585.0000,39
12400,TimeSlackDestroy,Destroy,13.9226,565.0000,41
12400,Random Removal,Destroy,14.8614,475.0000,32
12400,VehicleReductionAwareDestroy,Destroy,14.4763,505.0000,35
12400,ChargingAwareRouteBuilder,Repair,16.3460,550.0000,38
12400,Adaptive Insertion,Repair,13.9334,640.0000,47
12400,Greedy Energy Insertion (Enhanced),Repair,13.8592,525.0000,37
12400,Smart Station Repair,Repair,15.5611,720.0000,45
12400,Regret-3 Repair (Smart Packing),Repair,14.9759,495.0000,33
12600,EnergyCriticalRemoval,Destroy,16.6348,680.0000,51
12600,Route Merging Destroy,Destroy,14.7869,690.0000,49
12600,TimeSlackDestroy,Destroy,13.9013,490.0000,34
12600,Random Removal,Destroy,14.8587,330.0000,24
12600,VehicleReductionAwareDestroy,Destroy,14.4691,640.0000,42
12600,ChargingAwareRouteBuilder,Repair,16.0651,470.0000,31
12600,Adaptive Insertion,Repair,13.8859,660.0000,45
12600,Greedy Energy Insertion (Enhanced),Repair,13.9087,620.0000,44
12600,Smart Station Repair,Repair,15.6269,510.0000,40
12600,Regret-3 Repair (Smart Packing),Repair,14.9795,570.0000,40
12800,EnergyCriticalRemoval,Destroy,16.1396,730.0000,43
12800,Route Merging Destroy,Destroy,14.6811,645.0000,43
12800,TimeSlackDestroy,Destroy,13.9779,640.0000,44
12800,Random Removal,Destroy,14.6924,550.0000,38
12800,VehicleReductionAwareDestroy,Destroy,14.5845,445.0000,32
12800,ChargingAwareRouteBuilder,Repair,15.9296,780.0000,45
12800,Adaptive Insertion,Repair,14.0030,500.0000,36
12800,Greedy Energy Insertion (Enhanced),Repair,13.9360,410.0000,31
12800,Smart Station Repair,Repair,15.1954,705.0000,47
12800,Regret-3 Repair (Smart Packing),Repair,14.8701,615.0000,41
13000,EnergyCriticalRemoval,Destroy,16.2652,620.0000,40
13000,Route Merging Destroy,Destroy,14.7289,600.0000,41
13000,TimeSlackDestroy,Destroy,14.0630,540.0000,39
13000,Random Removal,Destroy,14.6596,510.0000,38
13000,VehicleReductionAwareDestroy,Destroy,14.4828,685.0000,42
13000,ChargingAwareRouteBuilder,Repair,16.1401,685.0000,48
13000,Adaptive Insertion,Repair,13.9859,510.0000,35
13000,Greedy Energy Insertion (Enhanced),Repair,13.8295,675.0000,48
13000,Smart Station Repair,Repair,15.1661,445.0000,26
13000,Regret-3 Repair (Smart Packing),Repair,14.8896,640.0000,43
13200,EnergyCriticalRemoval,Destroy,16.1504,690.0000,37
13200,Route Merging Destroy,Destroy,14.7147,720.0000,48
13200,TimeSlackDestroy,Destroy,14.0305,480.0000,36
13200,Random Removal,Destroy,14.4738,615.0000,43
13200,VehicleReductionAwareDestroy,Destroy,14.7568,505.0000,36
13200,ChargingAwareRouteBuilder,Repair,15.8597,580.0000,36
13200,Adaptive Insertion,Repair,14.0737,470.0000,36
13200,Greedy Energy Insertion (Enhanced),Repair,13.8644,505.0000,36
13200,Smart Station Repair,Repair,15.4585,755.0000,45
13200,Regret-3 Repair (Smart Packing),Repair,14.8887,700.0000,47
13400,EnergyCriticalRemoval,Destroy,16.5251,720.0000,45
13400,Route Merging Destroy,Destroy,14.7575,525.0000,36
13400,TimeSlackDestroy,Destroy,13.9259,465.0000,32
13400,Random Removal,Destroy,14.4481,690.0000,48
13400,VehicleReductionAwareDestroy,Destroy,14.6474,595.0000,39
13400,ChargingAwareRouteBuilder,Repair,15.8974,635.0000,41
13400,Adaptive Insertion,Repair,13.9210,570.0000,40
13400,Greedy Energy Insertion (Enhanced),Repair,13.8889,355.0000,27
13400,Smart Station Repair,Repair,15.6564,700.0000,42
13400,Regret-3 Repair (Smart Packing),Repair,14.8894,735.0000,50
13600,EnergyCriticalRemoval,Destroy,16.4464,880.0000,45
13600,Route Merging Destroy,Destroy,14.7314,450.0000,30
13600,TimeSlackDestroy,Destroy,14.0167,535.0000,43
13600,Random Removal,Destroy,14.4371,580.0000,37
13600,VehicleReductionAwareDestroy,Destroy,14.7388,600.0000,45
13600,ChargingAwareRouteBuilder,Repair,15.8360,785.0000,45
13600,Adaptive Insertion,Repair,13.9704,480.0000,37
13600,Greedy Energy Insertion (Enhanced),Repair,13.7778,475.0000,35
13600,Smart Station Repair,Repair,15.8079,785.0000,48
13600,Regret-3 Repair (Smart Packing),Repair,14.8610,520.0000,35
13800,EnergyCriticalRemoval,Destroy,16.9127,795.0000,45
13800,Route Merging Destroy,Destroy,14.7717,630.0000,42
13800,TimeSlackDestroy,Destroy,13.7805,475.0000,32
13800,Random Removal,Destroy,14.6229,520.0000,35
13800,VehicleReductionAwareDestroy,Destroy,14.5280,675.0000,46
13800,ChargingAwareRouteBuilder,Repair,16.0773,695.0000,40
13800,Adaptive Insertion,Repair,13.8208,505.0000,37
13800,Greedy Energy Insertion (Enhanced),Repair,13.7469,585.0000,42
13800,Smart Station Repair,Repair,15.8899,730.0000,42
13800,Regret-3 Repair (Smart Packing),Repair,14.8604,580.0000,39
14000,EnergyCriticalRemoval,Destroy,17.0258,770.0000,53
14000,Route Merging Destroy,Destroy,14.8059,525.0000,35
14000,TimeSlackDestroy,Destroy,13.9400,490.0000,30
14000,Random Removal,Destroy,14.6580,570.0000,39
14000,VehicleReductionAwareDestroy,Destroy,14.5498,665.0000,43
14000,ChargingAwareRouteBuilder,Repair,16.2719,610.0000,44
14000,Adaptive Insertion,Repair,13.7949,535.0000,37
14000,Greedy Energy Insertion (Enhanced),Repair,13.7741,545.0000,38
14000,Smart Station Repair,Repair,16.1135,700.0000,39
14000,Regret-3 Repair (Smart Packing),Repair,14.8621,630.0000,42
14200,EnergyCriticalRemoval,Destroy,16.6512,785.0000,49
14200,Route Merging Destroy,Destroy,14.8350,555.0000,39
14200,TimeSlackDestroy,Destroy,14.2990,490.0000,36
14200,Random Removal,Destroy,14.6516,535.0000,36
14200,VehicleReductionAwareDestroy,Destroy,14.6871,525.0000,40
14200,ChargingAwareRouteBuilder,Repair,15.9107,655.0000,39
14200,Adaptive Insertion,Repair,13.8946,550.0000,41
14200,Greedy Energy Insertion (Enhanced),Repair,13.8593,465.0000,37
14200,Smart Station Repair,Repair,16.3888,680.0000,47
14200,Regret-3 Repair (Smart Packing),Repair,14.8828,540.0000,36
14400,EnergyCriticalRemoval,Destroy,16.5566,545.0000,37
14400,Route Merging Destroy,Destroy,14.7444,615.0000,42
14400,TimeSlackDestroy,Destroy,14.1958,465.0000,33
14400,Random Removal,Destroy,14.6831,625.0000,40
14400,VehicleReductionAwareDestroy,Destroy,14.4528,720.0000,48
14400,ChargingAwareRouteBuilder,Repair,16.0433,640.0000,41
14400,Adaptive Insertion,Repair,13.8226,495.0000,35
14400,Greedy Energy Insertion (Enhanced),Repair,13.6655,570.0000,40
14400,Smart Station Repair,Repair,16.1007,680.0000,45
14400,Regret-3 Repair (Smart Packing),Repair,14.9004,585.0000,39
14600,EnergyCriticalRemoval,Destroy,16.2826,865.0000,51
14600,Route Merging Destroy,Destroy,14.7292,525.0000,35
14600,TimeSlackDestroy,Destroy,14.1801,505.0000,36
14600,Random Removal,Destroy,14.8244,670.0000,44
14600,VehicleReductionAwareDestroy,Destroy,14.5349,490.0000,34
14600,ChargingAwareRouteBuilder,Repair,15.9783,810.0000,51
14600,Adaptive Insertion,Repair,13.8707,445.0000,32
14600,Greedy Energy Insertion (Enhanced),Repair,13.7532,475.0000,33
14600,Smart Station Repair,Repair,15.9523,740.0000,45
14600,Regret-3 Repair (Smart Packing),Repair,14.9153,585.0000,39
14800,EnergyCriticalRemoval,Destroy,16.3843,910.0000,49
14800,Route Merging Destroy,Destroy,14.7698,510.0000,36
14800,TimeSlackDestroy,Destroy,14.1572,555.0000,40
14800,Random Removal,Destroy,14.8848,560.0000,38
14800,VehicleReductionAwareDestroy,Destroy,14.5164,555.0000,37
14800,ChargingAwareRouteBuilder,Repair,15.9639,635.0000,39
14800,Adaptive Insertion,Repair,13.8760,555.0000,33
14800,Greedy Energy Insertion (Enhanced),Repair,13.8493,505.0000,41
14800,Smart Station Repair,Repair,16.0261,755.0000,44
14800,Regret-3 Repair (Smart Packing),Repair,14.9280,640.0000,43
15000,EnergyCriticalRemoval,Destroy,16.7124,700.0000,41
15000,Route Merging Destroy,Destroy,14.6793,465.0000,31
15000,TimeSlackDestroy,Destroy,14.1149,680.0000,44
15000,Random Removal,Destroy,14.8626,575.0000,42
15000,VehicleReductionAwareDestroy,Destroy,14.5890,575.0000,42
15000,ChargingAwareRouteBuilder,Repair,16.0116,805.0000,49
15000,Adaptive Insertion,Repair,14.3173,445.0000,32
15000,Greedy Energy Insertion (Enhanced),Repair,13.6195,365.0000,29
15000,Smart Station Repair,Repair,16.1960,750.0000,48
15000,Regret-3 Repair (Smart Packing),Repair,14.9214,630.0000,42
15200,EnergyCriticalRemoval,Destroy,16.7665,730.0000,43
15200,Route Merging Destroy,Destroy,14.7274,735.0000,51
15200,TimeSlackDestroy,Destroy,14.3158,480.0000,33
15200,Random Removal,Destroy,14.6868,415.0000,28
15200,VehicleReductionAwareDestroy,Destroy,14.4542,715.0000,45
15200,ChargingAwareRouteBuilder,Repair,16.0742,805.0000,57
15200,Adaptive Insertion,Repair,14.2557,640.0000,42
15200,Greedy Energy Insertion (Enhanced),Repair,13.4645,470.0000,32
15200,Smart Station Repair,Repair,16.1104,595.0000,33
15200,Regret-3 Repair (Smart Packing),Repair,14.9332,565.0000,36
15400,EnergyCriticalRemoval,Destroy,16.7980,690.0000,45
15400,Route Merging Destroy,Destroy,14.6801,660.0000,44
15400,TimeSlackDestroy,Destroy,14.3503,685.0000,48
15400,Random Removal,Destroy,14.7070,415.0000,30
15400,VehicleReductionAwareDestroy,Destroy,14.6694,465.0000,33
15400,ChargingAwareRouteBuilder,Repair,15.7815,650.0000,43
15400,Adaptive Insertion,Repair,14.4030,595.0000,42
15400,Greedy Energy Insertion (Enhanced),Repair,13.6479,515.0000,37
15400,Smart Station Repair,Repair,16.3984,525.0000,35
15400,Regret-3 Repair (Smart Packing),Repair,15.0474,630.0000,43
15600,EnergyCriticalRemoval,Destroy,16.5783,715.0000,46
15600,Route Merging Destroy,Destroy,14.7281,525.0000,35
15600,TimeSlackDestroy,Destroy,14.3384,580.0000,42
15600,Random Removal,Destroy,14.5759,600.0000,41
15600,VehicleReductionAwareDestroy,Destroy,14.5826,515.0000,36
15600,ChargingAwareRouteBuilder,Repair,15.6817,530.0000,38
15600,Adaptive Insertion,Repair,14.3676,520.0000,39
15600,Greedy Energy Insertion (Enhanced),Repair,13.6886,485.0000,36
15600,Smart Station Repair,Repair,16.1886,730.0000,42
15600,Regret-3 Repair (Smart Packing),Repair,14.9879,670.0000,45
