Segment,OperatorName,Type,Weight,Score,UsageCount
8800,Smart Station Repair,Repair,16.6749,625.0000,41
8800,Regret-3 Repair (Smart Packing),Repair,15.1049,540.0000,34
9000,EnergyCriticalRemoval,Destroy,16.1309,595.0000,34
9000,Route Merging Destroy,Destroy,16.0232,760.0000,42
9000,TimeSlackDestroy,Destroy,15.9190,775.0000,45
9000,Random Removal,Destroy,16.5752,645.0000,39
9000,VehicleReductionAwareDestroy,Destroy,14.9910,600.0000,40
9000,ChargingAwareRouteBuilder,Repair,16.8773,1105.0000,56
9000,Adaptive Insertion,Repair,15.2587,440.0000,30
9000,Greedy Energy Insertion (Enhanced),Repair,16.0854,485.0000,31
9000,Smart Station Repair,Repair,16.4602,710.0000,42
9000,Regret-3 Repair (Smart Packing),Repair,15.2215,635.0000,41
9200,EnergyCriticalRemoval,Destroy,16.3363,670.0000,42
9200,Route Merging Destroy,Destroy,16.3340,655.0000,42
9200,TimeSlackDestroy,Destroy,16.1145,645.0000,35
9200,Random Removal,Destroy,16.5697,725.0000,46
9200,VehicleReductionAwareDestroy,Destroy,14.9923,525.0000,35
9200,ChargingAwareRouteBuilder,Repair,17.3056,600.0000,38
9200,Adaptive Insertion,Repair,15.1699,765.0000,47
9200,Greedy Energy Insertion (Enhanced),Repair,16.0193,640.0000,41
9200,Smart Station Repair,Repair,16.5269,670.0000,39
9200,Regret-3 Repair (Smart Packing),Repair,15.2615,545.0000,35
9400,EnergyCriticalRemoval,Destroy,16.2787,770.0000,46
9400,Route Merging Destroy,Destroy,16.2232,510.0000,36
9400,TimeSlackDestroy,Destroy,16.4616,700.0000,37
9400,Random Removal,Destroy,16.4484,845.0000,46
9400,VehicleReductionAwareDestroy,Destroy,14.9935,525.0000,35
9400,ChargingAwareRouteBuilder,Repair,17.0781,880.0000,47
9400,Adaptive Insertion,Repair,15.3359,500.0000,35
9400,Greedy Energy Insertion (Enhanced),Repair,15.9579,540.0000,31
9400,Smart Station Repair,Repair,16.6248,775.0000,42
9400,Regret-3 Repair (Smart Packing),Repair,15.3080,655.0000,45
9600,EnergyCriticalRemoval,Destroy,16.3478,580.0000,39
9600,Route Merging Destroy,Destroy,15.9147,630.0000,39
9600,TimeSlackDestroy,Destroy,16.8302,665.0000,45
9600,Random Removal,Destroy,16.7366,575.0000,38
9600,VehicleReductionAwareDestroy,Destroy,14.9945,585.0000,39
9600,ChargingAwareRouteBuilder,Repair,17.3249,575.0000,40
9600,Adaptive Insertion,Repair,15.1784,670.0000,43
9600,Greedy Energy Insertion (Enhanced),Repair,16.1771,510.0000,34
9600,Smart Station Repair,Repair,16.8989,700.0000,44
9600,Regret-3 Repair (Smart Packing),Repair,15.1951,580.0000,39
9800,EnergyCriticalRemoval,Destroy,16.1264,725.0000,41
9800,Route Merging Destroy,Destroy,15.9506,480.0000,32
9800,TimeSlackDestroy,Destroy,16.5223,630.0000,40
9800,Random Removal,Destroy,16.4958,890.0000,49
9800,VehicleReductionAwareDestroy,Destroy,14.9953,570.0000,38
9800,ChargingAwareRouteBuilder,Repair,16.8824,550.0000,33
9800,Adaptive Insertion,Repair,15.2388,570.0000,41
9800,Greedy Energy Insertion (Enhanced),Repair,16.0006,760.0000,42
9800,Smart Station Repair,Repair,16.7504,755.0000,43
9800,Regret-3 Repair (Smart Packing),Repair,15.1466,660.0000,41
10000,EnergyCriticalRemoval,Destroy,16.3598,605.0000,38
10000,Route Merging Destroy,Destroy,15.8080,570.0000,39
10000,TimeSlackDestroy,Destroy,16.4065,640.0000,37
10000,Random Removal,Destroy,16.7459,1015.0000,55
10000,VehicleReductionAwareDestroy,Destroy,14.9960,465.0000,31
10000,ChargingAwareRouteBuilder,Repair,16.8501,950.0000,51
10000,Adaptive Insertion,Repair,15.0384,475.0000,32
10000,Greedy Energy Insertion (Enhanced),Repair,16.3148,665.0000,42
10000,Smart Station Repair,Repair,16.8716,750.0000,44
10000,Regret-3 Repair (Smart Packing),Repair,15.2892,455.0000,31
10200,EnergyCriticalRemoval,Destroy,16.2940,750.0000,43
10200,Route Merging Destroy,Destroy,15.6291,675.0000,34
10200,TimeSlackDestroy,Destroy,16.5401,775.0000,41
10200,Random Removal,Destroy,17.0022,625.0000,38
10200,VehicleReductionAwareDestroy,Destroy,14.9966,660.0000,44
10200,ChargingAwareRouteBuilder,Repair,17.1167,685.0000,36
10200,Adaptive Insertion,Repair,15.0092,635.0000,38
10200,Greedy Energy Insertion (Enhanced),Repair,16.2425,970.0000,54
10200,Smart Station Repair,Repair,16.8977,730.0000,41
10200,Regret-3 Repair (Smart Packing),Repair,15.1975,465.0000,31
10400,EnergyCriticalRemoval,Destroy,16.4662,465.0000,33
10400,Route Merging Destroy,Destroy,16.2627,565.0000,38
10400,TimeSlackDestroy,Destroy,16.8945,720.0000,48
10400,Random Removal,Destroy,16.9190,750.0000,47
10400,VehicleReductionAwareDestroy,Destroy,14.9971,510.0000,34
10400,ChargingAwareRouteBuilder,Repair,17.4033,575.0000,35
10400,Adaptive Insertion,Repair,15.2644,700.0000,47
10400,Greedy Energy Insertion (Enhanced),Repair,16.5006,610.0000,41
10400,Smart Station Repair,Repair,17.0338,555.0000,39
10400,Regret-3 Repair (Smart Packing),Repair,15.1678,570.0000,38
10600,EnergyCriticalRemoval,Destroy,16.1099,755.0000,45
10600,Route Merging Destroy,Destroy,16.0536,695.0000,45
10600,TimeSlackDestroy,Destroy,16.6103,580.0000,38
10600,Random Removal,Destroy,16.7748,725.0000,42
10600,VehicleReductionAwareDestroy,Destroy,14.9975,450.0000,30
10600,ChargingAwareRouteBuilder,Repair,17.2571,630.0000,39
10600,Adaptive Insertion,Repair,15.2088,530.0000,34
10600,Greedy Energy Insertion (Enhanced),Repair,16.2572,680.0000,45
10600,Smart Station Repair,Repair,16.6133,800.0000,44
10600,Regret-3 Repair (Smart Packing),Repair,15.1427,565.0000,38
10800,EnergyCriticalRemoval,Destroy,16.2101,445.0000,36
10800,Route Merging Destroy,Destroy,15.9622,545.0000,33
10800,TimeSlackDestroy,Destroy,16.4082,550.0000,35
10800,Random Removal,Destroy,16.8478,840.0000,54
10800,VehicleReductionAwareDestroy,Destroy,14.9979,630.0000,42
10800,ChargingAwareRouteBuilder,Repair,17.0916,545.0000,32
10800,Adaptive Insertion,Repair,15.2657,515.0000,37
10800,Greedy Energy Insertion (Enhanced),Repair,16.0853,655.0000,42
10800,Smart Station Repair,Repair,16.8486,575.0000,40
10800,Regret-3 Repair (Smart Packing),Repair,15.1015,720.0000,49
11000,EnergyCriticalRemoval,Destroy,15.6327,640.0000,42
11000,Route Merging Destroy,Destroy,16.0451,525.0000,34
11000,TimeSlackDestroy,Destroy,16.3041,700.0000,45
11000,Random Removal,Destroy,16.6540,725.0000,44
11000,VehicleReductionAwareDestroy,Destroy,14.9982,525.0000,35
11000,ChargingAwareRouteBuilder,Repair,17.0826,605.0000,39
11000,Adaptive Insertion,Repair,15.0637,530.0000,35
11000,Greedy Energy Insertion (Enhanced),Repair,16.0118,680.0000,44
11000,Smart Station Repair,Repair,16.4775,710.0000,44
11000,Regret-3 Repair (Smart Packing),Repair,15.0404,590.0000,38
11200,EnergyCriticalRemoval,Destroy,15.5735,560.0000,35
11200,Route Merging Destroy,Destroy,15.9545,570.0000,38
11200,TimeSlackDestroy,Destroy,16.1918,660.0000,44
11200,Random Removal,Destroy,16.6275,665.0000,47
11200,VehicleReductionAwareDestroy,Destroy,14.9985,540.0000,36
11200,ChargingAwareRouteBuilder,Repair,16.8471,775.0000,54
11200,Adaptive Insertion,Repair,15.0756,560.0000,38
11200,Greedy Energy Insertion (Enhanced),Repair,15.9282,810.0000,52
11200,Smart Station Repair,Repair,16.4264,460.0000,30
11200,Regret-3 Repair (Smart Packing),Repair,15.1133,390.0000,26
11400,EnergyCriticalRemoval,Destroy,15.6375,435.0000,29
11400,Route Merging Destroy,Destroy,15.8114,690.0000,42
11400,TimeSlackDestroy,Destroy,16.0131,705.0000,46
11400,Random Removal,Destroy,16.2557,830.0000,48
11400,VehicleReductionAwareDestroy,Destroy,14.9987,525.0000,35
11400,ChargingAwareRouteBuilder,Repair,16.4728,710.0000,42
11400,Adaptive Insertion,Repair,15.0247,675.0000,46
11400,Greedy Energy Insertion (Enhanced),Repair,15.8755,555.0000,35
11400,Smart Station Repair,Repair,16.2624,765.0000,46
11400,Regret-3 Repair (Smart Packing),Repair,15.0963,480.0000,31
11600,EnergyCriticalRemoval,Destroy,15.5419,635.0000,44
11600,Route Merging Destroy,Destroy,15.9039,570.0000,39
11600,TimeSlackDestroy,Destroy,15.9100,535.0000,38
11600,Random Removal,Destroy,16.4111,495.0000,35
11600,VehicleReductionAwareDestroy,Destroy,14.9989,660.0000,44
11600,ChargingAwareRouteBuilder,Repair,16.5376,580.0000,42
11600,Adaptive Insertion,Repair,14.9721,525.0000,34
11600,Greedy Energy Insertion (Enhanced),Repair,15.8728,605.0000,42
11600,Smart Station Repair,Repair,16.3176,480.0000,35
11600,Regret-3 Repair (Smart Packing),Repair,15.1544,705.0000,47
11800,EnergyCriticalRemoval,Destroy,15.3754,465.0000,31
11800,Route Merging Destroy,Destroy,15.7107,755.0000,49
11800,TimeSlackDestroy,Destroy,15.6354,910.0000,51
11800,Random Removal,Destroy,16.0709,605.0000,40
11800,VehicleReductionAwareDestroy,Destroy,14.9991,435.0000,29
11800,ChargingAwareRouteBuilder,Repair,16.1284,740.0000,42
11800,Adaptive Insertion,Repair,15.0425,485.0000,32
11800,Greedy Energy Insertion (Enhanced),Repair,15.6526,650.0000,42
11800,Smart Station Repair,Repair,15.9271,630.0000,39
11800,Regret-3 Repair (Smart Packing),Repair,15.1313,665.0000,45
