Segment,OperatorName,Type,Weight,Score,UsageCount
8800,Smart Station Repair,Repair,16.7331,670.0000,43
8800,Regret-3 Repair (Smart Packing),Repair,15.1177,560.0000,38
9000,EnergyCriticalRemoval,Destroy,16.2860,590.0000,35
9000,Route Merging Destroy,Destroy,15.0878,640.0000,44
9000,TimeSlackDestroy,Destroy,15.5279,680.0000,48
9000,Random Removal,Destroy,15.5016,495.0000,32
9000,VehicleReductionAwareDestroy,Destroy,14.9910,615.0000,41
9000,ChargingAwareRouteBuilder,Repair,16.1782,600.0000,37
9000,Adaptive Insertion,Repair,14.8272,650.0000,46
9000,Greedy Energy Insertion (Enhanced),Repair,14.6618,460.0000,30
9000,Smart Station Repair,Repair,16.5604,695.0000,46
9000,Regret-3 Repair (Smart Packing),Repair,15.0606,615.0000,41
9200,EnergyCriticalRemoval,Destroy,16.3716,575.0000,36
9200,Route Merging Destroy,Destroy,15.0065,445.0000,32
9200,TimeSlackDestroy,Destroy,15.3237,760.0000,48
9200,Random Removal,Destroy,15.4967,605.0000,44
9200,VehicleReductionAwareDestroy,Destroy,14.9923,600.0000,40
9200,ChargingAwareRouteBuilder,Repair,16.1839,745.0000,46
9200,Adaptive Insertion,Repair,14.7227,460.0000,31
9200,Greedy Energy Insertion (Enhanced),Repair,14.7626,540.0000,39
9200,Smart Station Repair,Repair,16.3426,535.0000,37
9200,Regret-3 Repair (Smart Packing),Repair,15.0515,705.0000,47
9400,EnergyCriticalRemoval,Destroy,16.3117,610.0000,34
9400,Route Merging Destroy,Destroy,14.8414,435.0000,35
9400,TimeSlackDestroy,Destroy,15.4001,840.0000,49
9400,Random Removal,Destroy,15.2347,715.0000,44
9400,VehicleReductionAwareDestroy,Destroy,14.9935,570.0000,38
9400,ChargingAwareRouteBuilder,Repair,16.1857,695.0000,45
9400,Adaptive Insertion,Repair,14.7401,505.0000,31
9400,Greedy Energy Insertion (Enhanced),Repair,14.6251,565.0000,37
9400,Smart Station Repair,Repair,16.0601,715.0000,41
9400,Regret-3 Repair (Smart Packing),Repair,15.0437,690.0000,46
9600,EnergyCriticalRemoval,Destroy,16.5561,695.0000,38
9600,Route Merging Destroy,Destroy,14.4795,585.0000,40
9600,TimeSlackDestroy,Destroy,15.6615,650.0000,44
9600,Random Removal,Destroy,15.3870,495.0000,31
9600,VehicleReductionAwareDestroy,Destroy,14.9945,705.0000,47
9600,ChargingAwareRouteBuilder,Repair,16.0745,660.0000,40
9600,Adaptive Insertion,Repair,14.9726,630.0000,40
9600,Greedy Energy Insertion (Enhanced),Repair,14.7219,555.0000,40
9600,Smart Station Repair,Repair,16.2670,720.0000,42
9600,Regret-3 Repair (Smart Packing),Repair,15.0372,565.0000,38
9800,EnergyCriticalRemoval,Destroy,16.8161,685.0000,42
9800,Route Merging Destroy,Destroy,14.5013,525.0000,37
9800,TimeSlackDestroy,Destroy,15.5282,725.0000,45
9800,Random Removal,Destroy,15.4741,520.0000,37
9800,VehicleReductionAwareDestroy,Destroy,14.9953,585.0000,39
9800,ChargingAwareRouteBuilder,Repair,16.1383,625.0000,38
9800,Adaptive Insertion,Repair,15.0892,610.0000,42
9800,Greedy Energy Insertion (Enhanced),Repair,14.5948,570.0000,40
9800,Smart Station Repair,Repair,16.3984,650.0000,41
9800,Regret-3 Repair (Smart Packing),Repair,15.0119,585.0000,39
10000,EnergyCriticalRemoval,Destroy,16.7401,1020.0000,48
10000,Route Merging Destroy,Destroy,14.4545,650.0000,43
10000,TimeSlackDestroy,Destroy,15.6157,590.0000,37
10000,Random Removal,Destroy,15.2611,575.0000,37
10000,VehicleReductionAwareDestroy,Destroy,14.9960,525.0000,35
10000,ChargingAwareRouteBuilder,Repair,16.1847,740.0000,37
10000,Adaptive Insertion,Repair,15.0044,635.0000,43
10000,Greedy Energy Insertion (Enhanced),Repair,14.5431,485.0000,29
10000,Smart Station Repair,Repair,16.3167,755.0000,43
10000,Regret-3 Repair (Smart Packing),Repair,15.0101,745.0000,48
10200,EnergyCriticalRemoval,Destroy,17.4166,670.0000,37
10200,Route Merging Destroy,Destroy,14.5538,545.0000,37
10200,TimeSlackDestroy,Destroy,15.6652,630.0000,40
10200,Random Removal,Destroy,15.3030,575.0000,39
10200,VehicleReductionAwareDestroy,Destroy,14.9966,705.0000,47
10200,ChargingAwareRouteBuilder,Repair,16.7570,715.0000,43
10200,Adaptive Insertion,Repair,14.9689,850.0000,51
10200,Greedy Energy Insertion (Enhanced),Repair,14.8703,320.0000,24
10200,Smart Station Repair,Repair,16.5029,685.0000,45
10200,Regret-3 Repair (Smart Packing),Repair,15.0867,555.0000,37
10400,EnergyCriticalRemoval,Destroy,17.5203,915.0000,50
10400,Route Merging Destroy,Destroy,14.5802,440.0000,31
10400,TimeSlackDestroy,Destroy,15.6779,570.0000,32
10400,Random Removal,Destroy,15.2191,695.0000,44
10400,VehicleReductionAwareDestroy,Destroy,14.9971,645.0000,43
10400,ChargingAwareRouteBuilder,Repair,16.7376,635.0000,35
10400,Adaptive Insertion,Repair,15.2235,685.0000,45
10400,Greedy Energy Insertion (Enhanced),Repair,14.6397,605.0000,40
10400,Smart Station Repair,Repair,16.3108,810.0000,44
10400,Regret-3 Repair (Smart Packing),Repair,15.0737,530.0000,36
10600,EnergyCriticalRemoval,Destroy,17.6373,675.0000,39
10600,Route Merging Destroy,Destroy,14.5222,445.0000,34
10600,TimeSlackDestroy,Destroy,15.9981,745.0000,46
10600,Random Removal,Destroy,15.3055,675.0000,43
10600,VehicleReductionAwareDestroy,Destroy,14.9975,570.0000,38
10600,ChargingAwareRouteBuilder,Repair,16.9484,615.0000,40
10600,Adaptive Insertion,Repair,15.2233,575.0000,34
10600,Greedy Energy Insertion (Enhanced),Repair,14.7125,525.0000,38
10600,Smart Station Repair,Repair,16.6255,780.0000,47
10600,Regret-3 Repair (Smart Packing),Repair,15.0210,615.0000,41
10800,EnergyCriticalRemoval,Destroy,17.5879,760.0000,49
10800,Route Merging Destroy,Destroy,14.3071,625.0000,40
10800,TimeSlackDestroy,Destroy,16.0277,485.0000,32
10800,Random Removal,Destroy,15.3644,610.0000,44
10800,VehicleReductionAwareDestroy,Destroy,14.9979,525.0000,35
10800,ChargingAwareRouteBuilder,Repair,16.7124,530.0000,33
10800,Adaptive Insertion,Repair,15.4766,755.0000,50
10800,Greedy Energy Insertion (Enhanced),Repair,14.5780,470.0000,34
10800,Smart Station Repair,Repair,16.6211,545.0000,36
10800,Regret-3 Repair (Smart Packing),Repair,15.0178,705.0000,47
11000,EnergyCriticalRemoval,Destroy,17.2762,810.0000,46
11000,Route Merging Destroy,Destroy,14.5048,580.0000,39
11000,TimeSlackDestroy,Destroy,15.8970,625.0000,42
11000,Random Removal,Destroy,15.1393,640.0000,41
11000,VehicleReductionAwareDestroy,Destroy,14.9982,480.0000,32
11000,ChargingAwareRouteBuilder,Repair,16.6146,685.0000,43
11000,Adaptive Insertion,Repair,15.4201,615.0000,41
11000,Greedy Energy Insertion (Enhanced),Repair,14.4648,550.0000,35
11000,Smart Station Repair,Repair,16.3987,670.0000,40
11000,Regret-3 Repair (Smart Packing),Repair,15.0152,615.0000,41
11200,EnergyCriticalRemoval,Destroy,17.3261,760.0000,45
11200,Route Merging Destroy,Destroy,14.5598,540.0000,36
11200,TimeSlackDestroy,Destroy,15.7446,805.0000,48
11200,Random Removal,Destroy,15.2098,620.0000,38
11200,VehicleReductionAwareDestroy,Destroy,14.9985,495.0000,33
11200,ChargingAwareRouteBuilder,Repair,16.5120,675.0000,36
11200,Adaptive Insertion,Repair,15.3571,550.0000,42
11200,Greedy Energy Insertion (Enhanced),Repair,14.6523,475.0000,31
11200,Smart Station Repair,Repair,16.4514,1010.0000,57
11200,Regret-3 Repair (Smart Packing),Repair,15.0129,510.0000,34
11400,EnergyCriticalRemoval,Destroy,17.2605,900.0000,50
11400,Route Merging Destroy,Destroy,14.6258,585.0000,38
11400,TimeSlackDestroy,Destroy,15.8985,660.0000,42
11400,Random Removal,Destroy,15.3757,385.0000,26
11400,VehicleReductionAwareDestroy,Destroy,14.9987,660.0000,44
11400,ChargingAwareRouteBuilder,Repair,16.8477,540.0000,33
11400,Adaptive Insertion,Repair,15.0178,505.0000,38
11400,Greedy Energy Insertion (Enhanced),Repair,14.7528,555.0000,40
11400,Smart Station Repair,Repair,16.6416,950.0000,48
11400,Regret-3 Repair (Smart Packing),Repair,15.0109,640.0000,41
11600,EnergyCriticalRemoval,Destroy,17.3714,845.0000,46
11600,Route Merging Destroy,Destroy,14.7412,610.0000,39
11600,TimeSlackDestroy,Destroy,15.8709,730.0000,43
11600,Random Removal,Destroy,15.2905,590.0000,38
11600,VehicleReductionAwareDestroy,Destroy,14.9989,510.0000,34
11600,ChargingAwareRouteBuilder,Repair,16.7751,820.0000,43
11600,Adaptive Insertion,Repair,14.7586,445.0000,30
11600,Greedy Energy Insertion (Enhanced),Repair,14.6211,520.0000,37
11600,Smart Station Repair,Repair,17.1141,1080.0000,62
11600,Regret-3 Repair (Smart Packing),Repair,15.1008,420.0000,28
11800,EnergyCriticalRemoval,Destroy,17.5211,850.0000,42
11800,Route Merging Destroy,Destroy,14.8762,710.0000,45
11800,TimeSlackDestroy,Destroy,16.0368,650.0000,38
11800,Random Removal,Destroy,15.3259,565.0000,36
11800,VehicleReductionAwareDestroy,Destroy,14.9991,585.0000,39
11800,ChargingAwareRouteBuilder,Repair,17.1193,810.0000,46
11800,Adaptive Insertion,Repair,14.7698,575.0000,34
11800,Greedy Energy Insertion (Enhanced),Repair,14.5361,600.0000,42
11800,Smart Station Repair,Repair,17.1599,790.0000,39
11800,Regret-3 Repair (Smart Packing),Repair,15.0857,585.0000,39
12000,EnergyCriticalRemoval,Destroy,17.9287,830.0000,46
12000,Route Merging Destroy,Destroy,15.0114,615.0000,41
12000,TimeSlackDestroy,Destroy,16.1971,550.0000,38
12000,Random Removal,Destroy,15.3812,570.0000,34
12000,VehicleReductionAwareDestroy,Destroy,14.9992,615.0000,41
12000,ChargingAwareRouteBuilder,Repair,17.1927,680.0000,41
12000,Adaptive Insertion,Repair,15.0911,435.0000,29
12000,Greedy Energy Insertion (Enhanced),Repair,14.4985,575.0000,38
12000,Smart Station Repair,Repair,17.6244,865.0000,50
12000,Regret-3 Repair (Smart Packing),Repair,15.0728,625.0000,42
12200,EnergyCriticalRemoval,Destroy,17.9459,1015.0000,54
12200,Route Merging Destroy,Destroy,15.0097,600.0000,43
12200,TimeSlackDestroy,Destroy,15.9385,610.0000,37
12200,Random Removal,Destroy,15.5887,535.0000,34
12200,VehicleReductionAwareDestroy,Destroy,14.9993,480.0000,32
12200,ChargingAwareRouteBuilder,Repair,17.1016,605.0000,37
12200,Adaptive Insertion,Repair,15.0774,640.0000,42
12200,Greedy Energy Insertion (Enhanced),Repair,14.5935,470.0000,34
12200,Smart Station Repair,Repair,17.5757,930.0000,47
12200,Regret-3 Repair (Smart Packing),Repair,15.0440,595.0000,40
12400,EnergyCriticalRemoval,Destroy,18.0735,775.0000,42
12400,Route Merging Destroy,Destroy,14.8513,725.0000,50
12400,TimeSlackDestroy,Destroy,16.0207,470.0000,32
12400,Random Removal,Destroy,15.6107,535.0000,36
12400,VehicleReductionAwareDestroy,Destroy,14.9994,600.0000,40
12400,ChargingAwareRouteBuilder,Repair,16.9890,725.0000,46
12400,Adaptive Insertion,Repair,15.1015,435.0000,30
12400,Greedy Energy Insertion (Enhanced),Repair,14.4780,610.0000,42
12400,Smart Station Repair,Repair,17.9074,855.0000,50
12400,Regret-3 Repair (Smart Packing),Repair,15.0187,480.0000,32
12600,EnergyCriticalRemoval,Destroy,18.1303,730.0000,44
12600,Route Merging Destroy,Destroy,14.7986,615.0000,41
12600,TimeSlackDestroy,Destroy,15.8208,620.0000,37
12600,Random Removal,Destroy,15.4983,500.0000,34
12600,VehicleReductionAwareDestroy,Destroy,14.9995,660.0000,44
12600,ChargingAwareRouteBuilder,Repair,16.8048,805.0000,43
12600,Adaptive Insertion,Repair,15.0113,595.0000,39
12600,Greedy Energy Insertion (Enhanced),Repair,14.4849,480.0000,33
12600,Smart Station Repair,Repair,17.7863,660.0000,46
12600,Regret-3 Repair (Smart Packing),Repair,15.0159,585.0000,39
12800,EnergyCriticalRemoval,Destroy,17.8994,690.0000,37
12800,Route Merging Destroy,Destroy,14.8288,545.0000,39
12800,TimeSlackDestroy,Destroy,15.9612,735.0000,51
12800,Random Removal,Destroy,15.3794,670.0000,40
12800,VehicleReductionAwareDestroy,Destroy,14.9996,495.0000,33
12800,ChargingAwareRouteBuilder,Repair,17.0922,570.0000,37
12800,Adaptive Insertion,Repair,15.0481,715.0000,49
12800,Greedy Energy Insertion (Enhanced),Repair,14.4939,395.0000,24
12800,Smart Station Repair,Repair,17.2706,750.0000,43
12800,Regret-3 Repair (Smart Packing),Repair,15.0135,705.0000,47
13000,EnergyCriticalRemoval,Destroy,18.0118,695.0000,40
13000,Route Merging Destroy,Destroy,14.7006,530.0000,36
13000,TimeSlackDestroy,Destroy,15.7287,770.0000,51
13000,Random Removal,Destroy,15.5850,535.0000,36
13000,VehicleReductionAwareDestroy,Destroy,14.9997,555.0000,37
13000,ChargingAwareRouteBuilder,Repair,16.8392,705.0000,43
13000,Adaptive Insertion,Repair,14.9796,490.0000,34
13000,Greedy Energy Insertion (Enhanced),Repair,14.7886,480.0000,32
13000,Smart Station Repair,Repair,17.2963,780.0000,48
13000,Regret-3 Repair (Smart Packing),Repair,15.0115,630.0000,43
13200,EnergyCriticalRemoval,Destroy,17.9163,660.0000,40
13200,Route Merging Destroy,Destroy,14.7039,720.0000,48
13200,TimeSlackDestroy,Destroy,15.6341,445.0000,29
13200,Random Removal,Destroy,15.4764,580.0000,38
13200,VehicleReductionAwareDestroy,Destroy,14.9997,675.0000,45
13200,ChargingAwareRouteBuilder,Repair,16.7726,635.0000,38
13200,Adaptive Insertion,Repair,14.8944,620.0000,39
13200,Greedy Energy Insertion (Enhanced),Repair,14.8203,545.0000,36
13200,Smart Station Repair,Repair,17.1393,725.0000,50
13200,Regret-3 Repair (Smart Packing),Repair,14.9574,555.0000,37
13400,EnergyCriticalRemoval,Destroy,17.7038,780.0000,44
13400,Route Merging Destroy,Destroy,14.7483,585.0000,41
13400,TimeSlackDestroy,Destroy,15.5907,440.0000,31
13400,Random Removal,Destroy,15.4444,755.0000,48
13400,VehicleReductionAwareDestroy,Destroy,14.9997,540.0000,36
13400,ChargingAwareRouteBuilder,Repair,16.7633,700.0000,45
13400,Adaptive Insertion,Repair,15.0449,520.0000,37
13400,Greedy Energy Insertion (Enhanced),Repair,14.8681,600.0000,38
13400,Smart Station Repair,Repair,16.7434,755.0000,45
13400,Regret-3 Repair (Smart Packing),Repair,14.9638,525.0000,35
13600,EnergyCriticalRemoval,Destroy,17.7073,685.0000,41
13600,Route Merging Destroy,Destroy,14.6763,490.0000,33
13600,TimeSlackDestroy,Destroy,15.3812,595.0000,40
13600,Random Removal,Destroy,15.4871,760.0000,52
13600,VehicleReductionAwareDestroy,Destroy,14.9998,510.0000,34
13600,ChargingAwareRouteBuilder,Repair,16.5822,550.0000,37
13600,Adaptive Insertion,Repair,14.8963,580.0000,39
13600,Greedy Energy Insertion (Enhanced),Repair,15.0063,445.0000,29
13600,Smart Station Repair,Repair,16.7486,865.0000,55
13600,Regret-3 Repair (Smart Packing),Repair,14.9692,600.0000,40
13800,EnergyCriticalRemoval,Destroy,17.5573,730.0000,48
13800,Route Merging Destroy,Destroy,14.7021,525.0000,36
13800,TimeSlackDestroy,Destroy,15.3052,750.0000,50
13800,Random Removal,Destroy,15.3564,560.0000,38
13800,VehicleReductionAwareDestroy,Destroy,14.9998,420.0000,28
13800,ChargingAwareRouteBuilder,Repair,16.3246,615.0000,39
13800,Adaptive Insertion,Repair,14.8926,645.0000,44
13800,Greedy Energy Insertion (Enhanced),Repair,15.0571,630.0000,43
13800,Smart Station Repair,Repair,16.5954,525.0000,36
13800,Regret-3 Repair (Smart Packing),Repair,14.9739,570.0000,38
14000,EnergyCriticalRemoval,Destroy,17.2050,640.0000,47
14000,Route Merging Destroy,Destroy,14.6843,615.0000,40
14000,TimeSlackDestroy,Destroy,15.2595,595.0000,38
14000,Random Removal,Destroy,15.2634,650.0000,39
14000,VehicleReductionAwareDestroy,Destroy,14.9998,540.0000,36
14000,ChargingAwareRouteBuilder,Repair,16.2413,670.0000,43
14000,Adaptive Insertion,Repair,14.8576,565.0000,39
14000,Greedy Energy Insertion (Enhanced),Repair,14.9962,550.0000,35
14000,Smart Station Repair,Repair,16.2936,625.0000,41
14000,Regret-3 Repair (Smart Packing),Repair,14.9778,630.0000,42
14200,EnergyCriticalRemoval,Destroy,16.6668,680.0000,41
14200,Route Merging Destroy,Destroy,14.7879,615.0000,39
14200,TimeSlackDestroy,Destroy,15.3192,585.0000,38
14200,Random Removal,Destroy,15.4739,805.0000,41
14200,VehicleReductionAwareDestroy,Destroy,14.9999,615.0000,41
14200,ChargingAwareRouteBuilder,Repair,16.1423,555.0000,36
14200,Adaptive Insertion,Repair,14.8020,640.0000,43
14200,Greedy Energy Insertion (Enhanced),Repair,15.1039,655.0000,43
14200,Smart Station Repair,Repair,16.1361,795.0000,36
14200,Regret-3 Repair (Smart Packing),Repair,14.9811,655.0000,42
14400,EnergyCriticalRemoval,Destroy,16.6546,695.0000,47
14400,Route Merging Destroy,Destroy,14.9351,725.0000,47
14400,TimeSlackDestroy,Destroy,15.3305,465.0000,31
14400,Random Removal,Destroy,16.0980,685.0000,46
14400,VehicleReductionAwareDestroy,Destroy,14.9999,435.0000,29
14400,ChargingAwareRouteBuilder,Repair,16.0334,415.0000,28
14400,Adaptive Insertion,Repair,14.8143,660.0000,44
14400,Greedy Energy Insertion (Enhanced),Repair,15.1232,635.0000,41
14400,Smart Station Repair,Repair,17.0282,830.0000,56
14400,Regret-3 Repair (Smart Packing),Repair,15.0732,465.0000,31
14600,EnergyCriticalRemoval,Destroy,16.3745,625.0000,31
14600,Route Merging Destroy,Destroy,15.0087,630.0000,40
14600,TimeSlackDestroy,Destroy,15.2810,805.0000,53
14600,Random Removal,Destroy,15.9170,585.0000,39
14600,VehicleReductionAwareDestroy,Destroy,14.9999,555.0000,37
14600,ChargingAwareRouteBuilder,Repair,15.8516,605.0000,39
14600,Adaptive Insertion,Repair,14.8421,550.0000,38
14600,Greedy Energy Insertion (Enhanced),Repair,15.1779,535.0000,35
14600,Smart Station Repair,Repair,16.6972,820.0000,42
14600,Regret-3 Repair (Smart Packing),Repair,15.0622,690.0000,46
14800,EnergyCriticalRemoval,Destroy,16.9425,715.0000,44
14800,Route Merging Destroy,Destroy,15.1199,525.0000,35
14800,TimeSlackDestroy,Destroy,15.2671,710.0000,46
14800,Random Removal,Destroy,15.7794,515.0000,37
14800,VehicleReductionAwareDestroy,Destroy,14.9999,570.0000,38
14800,ChargingAwareRouteBuilder,Repair,15.8008,575.0000,39
14800,Adaptive Insertion,Repair,14.7869,525.0000,37
14800,Greedy Energy Insertion (Enhanced),Repair,15.1941,510.0000,35
14800,Smart Station Repair,Repair,17.1212,830.0000,49
14800,Regret-3 Repair (Smart Packing),Repair,15.0529,595.0000,40
15000,EnergyCriticalRemoval,Destroy,16.8386,620.0000,42
15000,Route Merging Destroy,Destroy,15.1019,675.0000,44
15000,TimeSlackDestroy,Destroy,15.2923,595.0000,39
15000,Random Removal,Destroy,15.5003,595.0000,40
15000,VehicleReductionAwareDestroy,Destroy,14.9999,525.0000,35
15000,ChargingAwareRouteBuilder,Repair,15.6422,605.0000,38
15000,Adaptive Insertion,Repair,14.6972,495.0000,33
15000,Greedy Energy Insertion (Enhanced),Repair,15.1007,610.0000,42
15000,Smart Station Repair,Repair,17.0938,610.0000,41
15000,Regret-3 Repair (Smart Packing),Repair,15.0262,690.0000,46
15200,EnergyCriticalRemoval,Destroy,16.5271,555.0000,36
15200,Route Merging Destroy,Destroy,15.1377,630.0000,42
15200,TimeSlackDestroy,Destroy,15.2869,545.0000,36
15200,Random Removal,Destroy,15.4065,570.0000,38
15200,VehicleReductionAwareDestroy,Destroy,14.9999,720.0000,48
15200,ChargingAwareRouteBuilder,Repair,15.6841,570.0000,39
15200,Adaptive Insertion,Repair,14.7426,495.0000,33
15200,Greedy Energy Insertion (Enhanced),Repair,15.0141,795.0000,53
15200,Smart Station Repair,Repair,16.7615,650.0000,41
15200,Regret-3 Repair (Smart Packing),Repair,15.0223,510.0000,34
15400,EnergyCriticalRemoval,Destroy,16.3605,675.0000,37
15400,Route Merging Destroy,Destroy,15.1171,560.0000,37
15400,TimeSlackDestroy,Destroy,15.2647,550.0000,35
15400,Random Removal,Destroy,15.3456,810.0000,52
15400,VehicleReductionAwareDestroy,Destroy,15.0000,585.0000,39
15400,ChargingAwareRouteBuilder,Repair,15.5238,760.0000,42
15400,Adaptive Insertion,Repair,14.7812,570.0000,37
15400,Greedy Energy Insertion (Enhanced),Repair,15.0120,730.0000,49
15400,Smart Station Repair,Repair,16.6253,600.0000,37
15400,Regret-3 Repair (Smart Packing),Repair,15.0189,520.0000,35
15600,EnergyCriticalRemoval,Destroy,16.6430,930.0000,53
15600,Route Merging Destroy,Destroy,15.1198,695.0000,44
15600,TimeSlackDestroy,Destroy,15.3321,505.0000,36
15600,Random Removal,Destroy,15.3803,495.0000,34
15600,VehicleReductionAwareDestroy,Destroy,15.0000,495.0000,33
15600,ChargingAwareRouteBuilder,Repair,15.9095,740.0000,49
15600,Adaptive Insertion,Repair,14.8749,545.0000,36
15600,Greedy Energy Insertion (Enhanced),Repair,14.9949,855.0000,53
15600,Smart Station Repair,Repair,16.5639,455.0000,27
15600,Regret-3 Repair (Smart Packing),Repair,14.9947,525.0000,35
15800,EnergyCriticalRemoval,Destroy,16.7786,800.0000,44
15800,Route Merging Destroy,Destroy,15.2211,705.0000,48
15800,TimeSlackDestroy,Destroy,15.1365,405.0000,28
15800,Random Removal,Destroy,15.2570,725.0000,44
15800,VehicleReductionAwareDestroy,Destroy,15.0000,540.0000,36
15800,ChargingAwareRouteBuilder,Repair,15.7884,920.0000,55
15800,Adaptive Insertion,Repair,14.9145,450.0000,29
15800,Greedy Energy Insertion (Enhanced),Repair,15.1655,490.0000,34
15800,Smart Station Repair,Repair,16.6071,745.0000,44
15800,Regret-3 Repair (Smart Packing),Repair,14.9955,570.0000,38
16000,EnergyCriticalRemoval,Destroy,16.9891,820.0000,51
16000,Route Merging Destroy,Destroy,15.1411,515.0000,33
16000,TimeSlackDestroy,Destroy,15.0356,545.0000,37
16000,Random Removal,Destroy,15.4401,590.0000,37
16000,VehicleReductionAwareDestroy,Destroy,15.0000,630.0000,42
16000,ChargingAwareRouteBuilder,Repair,15.9292,645.0000,41
16000,Adaptive Insertion,Repair,15.0049,640.0000,42
16000,Greedy Energy Insertion (Enhanced),Repair,15.0524,525.0000,36
16000,Smart Station Repair,Repair,16.6558,840.0000,51
16000,Regret-3 Repair (Smart Packing),Repair,14.9962,450.0000,30
16200,EnergyCriticalRemoval,Destroy,16.8525,745.0000,48
16200,Route Merging Destroy,Destroy,15.2108,555.0000,39
16200,TimeSlackDestroy,Destroy,14.9898,535.0000,36
16200,Random Removal,Destroy,15.5160,620.0000,36
16200,VehicleReductionAwareDestroy,Destroy,15.0000,615.0000,41
16200,ChargingAwareRouteBuilder,Repair,15.8996,715.0000,40
16200,Adaptive Insertion,Repair,15.0399,505.0000,36
16200,Greedy Energy Insertion (Enhanced),Repair,14.9821,495.0000,35
16200,Smart Station Repair,Repair,16.6280,650.0000,42
16200,Regret-3 Repair (Smart Packing),Repair,14.9967,705.0000,47
16400,EnergyCriticalRemoval,Destroy,16.6527,745.0000,48
16400,Route Merging Destroy,Destroy,15.0638,525.0000,35
16400,TimeSlackDestroy,Destroy,14.9705,630.0000,42
16400,Random Removal,Destroy,15.7719,610.0000,41
16400,VehicleReductionAwareDestroy,Destroy,15.0000,510.0000,34
16400,ChargingAwareRouteBuilder,Repair,16.1959,585.0000,38
16400,Adaptive Insertion,Repair,14.8881,550.0000,37
16400,Greedy Energy Insertion (Enhanced),Repair,14.8562,550.0000,37
16400,Smart Station Repair,Repair,16.4553,615.0000,40
16400,Regret-3 Repair (Smart Packing),Repair,14.9972,720.0000,48
16600,EnergyCriticalRemoval,Destroy,16.4829,775.0000,45
16600,Route Merging Destroy,Destroy,15.0543,545.0000,38
16600,TimeSlackDestroy,Destroy,14.9749,595.0000,40
16600,Random Removal,Destroy,15.6378,470.0000,32
16600,VehicleReductionAwareDestroy,Destroy,15.0000,675.0000,45
16600,ChargingAwareRouteBuilder,Repair,16.0757,785.0000,48
16600,Adaptive Insertion,Repair,14.8846,505.0000,34
16600,Greedy Energy Insertion (Enhanced),Repair,14.8575,560.0000,38
16600,Smart Station Repair,Repair,16.2932,640.0000,42
16600,Regret-3 Repair (Smart Packing),Repair,14.9976,570.0000,38
16800,EnergyCriticalRemoval,Destroy,16.5938,760.0000,44
16800,Route Merging Destroy,Destroy,14.9474,700.0000,45
16800,TimeSlackDestroy,Destroy,14.9599,570.0000,38
16800,Random Removal,Destroy,15.4953,550.0000,36
16800,VehicleReductionAwareDestroy,Destroy,15.0000,555.0000,37
16800,ChargingAwareRouteBuilder,Repair,16.1175,655.0000,34
16800,Adaptive Insertion,Repair,14.8798,640.0000,41
16800,Greedy Energy Insertion (Enhanced),Repair,14.8394,595.0000,41
16800,Smart Station Repair,Repair,16.1350,555.0000,38
16800,Regret-3 Repair (Smart Packing),Repair,14.9980,690.0000,46
17000,EnergyCriticalRemoval,Destroy,16.6957,715.0000,43
17000,Route Merging Destroy,Destroy,15.0386,655.0000,45
17000,TimeSlackDestroy,Destroy,14.9659,560.0000,35
17000,Random Removal,Destroy,15.4626,465.0000,30
17000,VehicleReductionAwareDestroy,Destroy,15.0000,705.0000,47
17000,ChargingAwareRouteBuilder,Repair,16.5896,750.0000,45
17000,Adaptive Insertion,Repair,14.9893,860.0000,58
17000,Greedy Energy Insertion (Enhanced),Repair,14.7903,485.0000,34
17000,Smart Station Repair,Repair,15.9055,450.0000,26
17000,Regret-3 Repair (Smart Packing),Repair,14.9983,555.0000,37
17200,EnergyCriticalRemoval,Destroy,16.6855,750.0000,46
17200,Route Merging Destroy,Destroy,14.9662,650.0000,44
17200,TimeSlackDestroy,Destroy,15.1210,615.0000,42
17200,Random Removal,Destroy,15.4683,420.0000,27
17200,VehicleReductionAwareDestroy,Destroy,15.0000,615.0000,41
17200,ChargingAwareRouteBuilder,Repair,16.6011,630.0000,42
17200,Adaptive Insertion,Repair,14.9651,555.0000,38
17200,Greedy Energy Insertion (Enhanced),Repair,14.7115,565.0000,39
17200,Smart Station Repair,Repair,16.1158,635.0000,40
17200,Regret-3 Repair (Smart Packing),Repair,14.9985,665.0000,41
17400,EnergyCriticalRemoval,Destroy,16.6283,780.0000,41
17400,Route Merging Destroy,Destroy,14.9372,620.0000,40
17400,TimeSlackDestroy,Destroy,15.0493,525.0000,34
17400,Random Removal,Destroy,15.4813,640.0000,41
17400,VehicleReductionAwareDestroy,Destroy,15.0000,660.0000,44
17400,ChargingAwareRouteBuilder,Repair,16.3610,800.0000,45
17400,Adaptive Insertion,Repair,14.9111,675.0000,47
17400,Greedy Energy Insertion (Enhanced),Repair,14.6778,640.0000,43
17400,Smart Station Repair,Repair,16.0797,705.0000,38
17400,Regret-3 Repair (Smart Packing),Repair,15.1817,405.0000,27
17600,EnergyCriticalRemoval,Destroy,16.9877,565.0000,35
17600,Route Merging Destroy,Destroy,15.0216,585.0000,39
17600,TimeSlackDestroy,Destroy,15.1081,535.0000,36
17600,Random Removal,Destroy,15.5006,800.0000,54
17600,VehicleReductionAwareDestroy,Destroy,15.0000,540.0000,36
17600,ChargingAwareRouteBuilder,Repair,16.5735,660.0000,43
