Segment,OperatorName,Type,Weight,Score,UsageCount
8800,Smart Station Repair,Repair,15.5300,655.0000,43
8800,Regret-3 Repair (Smart Packing),Repair,15.1340,570.0000,38
9000,EnergyCriticalRemoval,Destroy,16.7672,840.0000,47
9000,Route Merging Destroy,Destroy,14.6614,610.0000,43
9000,TimeSlackDestroy,Destroy,14.5972,555.0000,38
9000,Random Removal,Destroy,14.8479,470.0000,33
9000,VehicleReductionAwareDestroy,Destroy,14.7370,535.0000,39
9000,ChargingAwareRouteBuilder,Repair,15.8251,575.0000,42
9000,Adaptive Insertion,Repair,14.6239,530.0000,38
9000,Greedy Energy Insertion (Enhanced),Repair,14.2489,570.0000,42
9000,Smart Station Repair,Repair,15.4854,830.0000,44
9000,Regret-3 Repair (Smart Packing),Repair,15.1139,505.0000,34
9200,EnergyCriticalRemoval,Destroy,16.9329,675.0000,44
9200,Route Merging Destroy,Destroy,14.5901,540.0000,37
9200,TimeSlackDestroy,Destroy,14.5984,640.0000,43
9200,Random Removal,Destroy,14.7571,565.0000,37
9200,VehicleReductionAwareDestroy,Destroy,14.5841,545.0000,39
9200,ChargingAwareRouteBuilder,Repair,15.5049,595.0000,38
9200,Adaptive Insertion,Repair,14.5225,455.0000,32
9200,Greedy Energy Insertion (Enhanced),Repair,14.1472,420.0000,29
9200,Smart Station Repair,Repair,15.9921,765.0000,52
9200,Regret-3 Repair (Smart Packing),Repair,15.0747,730.0000,49
9400,EnergyCriticalRemoval,Destroy,16.6941,740.0000,47
9400,Route Merging Destroy,Destroy,14.5908,510.0000,35
9400,TimeSlackDestroy,Destroy,14.6412,725.0000,49
9400,Random Removal,Destroy,14.8341,580.0000,39
9400,VehicleReductionAwareDestroy,Destroy,14.4926,430.0000,30
9400,ChargingAwareRouteBuilder,Repair,15.5279,710.0000,43
9400,Adaptive Insertion,Repair,14.4769,485.0000,34
9400,Greedy Energy Insertion (Enhanced),Repair,14.1976,535.0000,38
9400,Smart Station Repair,Repair,15.8001,550.0000,37
9400,Regret-3 Repair (Smart Packing),Repair,15.0482,705.0000,48
9600,EnergyCriticalRemoval,Destroy,16.5517,825.0000,53
9600,Route Merging Destroy,Destroy,14.5879,585.0000,39
9600,TimeSlackDestroy,Destroy,14.6644,595.0000,41
9600,Random Removal,Destroy,14.8397,475.0000,33
9600,VehicleReductionAwareDestroy,Destroy,14.4687,505.0000,34
9600,ChargingAwareRouteBuilder,Repair,15.6754,615.0000,37
9600,Adaptive Insertion,Repair,14.4451,565.0000,40
9600,Greedy Energy Insertion (Enhanced),Repair,14.1798,610.0000,45
9600,Smart Station Repair,Repair,15.6598,655.0000,42
9600,Regret-3 Repair (Smart Packing),Repair,14.9941,540.0000,36
9800,EnergyCriticalRemoval,Destroy,16.4039,580.0000,43
9800,Route Merging Destroy,Destroy,14.6497,610.0000,41
9800,TimeSlackDestroy,Destroy,14.6416,580.0000,40
9800,Random Removal,Destroy,14.7729,625.0000,42
9800,VehicleReductionAwareDestroy,Destroy,14.5264,510.0000,34
9800,ChargingAwareRouteBuilder,Repair,15.8174,585.0000,38
9800,Adaptive Insertion,Repair,14.3971,400.0000,31
9800,Greedy Energy Insertion (Enhanced),Repair,14.0861,525.0000,38
9800,Smart Station Repair,Repair,15.6501,580.0000,38
9800,Regret-3 Repair (Smart Packing),Repair,14.9950,815.0000,55
10000,EnergyCriticalRemoval,Destroy,15.9665,650.0000,41
10000,Route Merging Destroy,Destroy,14.6839,580.0000,39
10000,TimeSlackDestroy,Destroy,14.6203,540.0000,36
10000,Random Removal,Destroy,14.7891,600.0000,40
10000,VehicleReductionAwareDestroy,Destroy,14.5974,640.0000,44
10000,ChargingAwareRouteBuilder,Repair,15.7540,720.0000,43
10000,Adaptive Insertion,Repair,14.1730,595.0000,42
10000,Greedy Energy Insertion (Enhanced),Repair,14.0456,535.0000,37
10000,Smart Station Repair,Repair,15.5921,650.0000,44
10000,Regret-3 Repair (Smart Packing),Repair,14.9685,510.0000,34
10200,EnergyCriticalRemoval,Destroy,15.9496,675.0000,37
10200,Route Merging Destroy,Destroy,14.7121,705.0000,47
10200,TimeSlackDestroy,Destroy,14.6773,585.0000,39
10200,Random Removal,Destroy,14.8207,625.0000,45
10200,VehicleReductionAwareDestroy,Destroy,14.5896,435.0000,32
10200,ChargingAwareRouteBuilder,Repair,15.9025,830.0000,55
10200,Adaptive Insertion,Repair,14.1720,405.0000,29
10200,Greedy Energy Insertion (Enhanced),Repair,14.1077,615.0000,44
10200,Smart Station Repair,Repair,15.4692,650.0000,38
10200,Regret-3 Repair (Smart Packing),Repair,14.9732,525.0000,34
10400,EnergyCriticalRemoval,Destroy,16.2937,635.0000,32
10400,Route Merging Destroy,Destroy,14.7553,570.0000,39
10400,TimeSlackDestroy,Destroy,14.7257,780.0000,54
10400,Random Removal,Destroy,14.6809,565.0000,38
10400,VehicleReductionAwareDestroy,Destroy,14.4402,540.0000,37
10400,ChargingAwareRouteBuilder,Repair,15.7808,700.0000,45
10400,Adaptive Insertion,Repair,14.1411,515.0000,35
10400,Greedy Energy Insertion (Enhanced),Repair,14.0881,525.0000,35
10400,Smart Station Repair,Repair,15.7146,820.0000,51
10400,Regret-3 Repair (Smart Packing),Repair,15.0434,530.0000,34
10600,EnergyCriticalRemoval,Destroy,16.8262,830.0000,50
10600,Route Merging Destroy,Destroy,14.7343,645.0000,44
10600,TimeSlackDestroy,Destroy,14.6835,500.0000,36
10600,Random Removal,Destroy,14.7091,460.0000,31
10600,VehicleReductionAwareDestroy,Destroy,14.4634,570.0000,39
10600,ChargingAwareRouteBuilder,Repair,15.7470,740.0000,50
10600,Adaptive Insertion,Repair,14.2270,470.0000,31
10600,Greedy Energy Insertion (Enhanced),Repair,14.2249,395.0000,28
10600,Smart Station Repair,Repair,15.7691,835.0000,53
10600,Regret-3 Repair (Smart Packing),Repair,15.1251,565.0000,38
10800,EnergyCriticalRemoval,Destroy,16.7922,710.0000,46
10800,Route Merging Destroy,Destroy,14.7230,630.0000,42
10800,TimeSlackDestroy,Destroy,14.5643,600.0000,42
10800,Random Removal,Destroy,14.7285,395.0000,27
10800,VehicleReductionAwareDestroy,Destroy,14.4862,570.0000,43
10800,ChargingAwareRouteBuilder,Repair,15.6049,715.0000,44
10800,Adaptive Insertion,Repair,14.3672,575.0000,38
10800,Greedy Energy Insertion (Enhanced),Repair,14.2072,615.0000,45
10800,Smart Station Repair,Repair,15.7670,510.0000,40
10800,Regret-3 Repair (Smart Packing),Repair,15.0866,490.0000,33
11000,EnergyCriticalRemoval,Destroy,16.5886,730.0000,42
11000,Route Merging Destroy,Destroy,14.7646,660.0000,44
11000,TimeSlackDestroy,Destroy,14.5225,675.0000,45
11000,Random Removal,Destroy,14.7137,540.0000,36
11000,VehicleReductionAwareDestroy,Destroy,14.3016,505.0000,33
11000,ChargingAwareRouteBuilder,Repair,15.7017,905.0000,54
11000,Adaptive Insertion,Repair,14.4818,465.0000,32
11000,Greedy Energy Insertion (Enhanced),Repair,14.1261,555.0000,37
11000,Smart Station Repair,Repair,15.3144,600.0000,38
11000,Regret-3 Repair (Smart Packing),Repair,15.0509,585.0000,39
11200,EnergyCriticalRemoval,Destroy,16.7075,660.0000,41
11200,Route Merging Destroy,Destroy,14.7999,540.0000,38
11200,TimeSlackDestroy,Destroy,14.5941,515.0000,36
11200,Random Removal,Destroy,14.7566,710.0000,49
11200,VehicleReductionAwareDestroy,Destroy,14.4518,500.0000,36
11200,ChargingAwareRouteBuilder,Repair,15.8603,730.0000,48
11200,Adaptive Insertion,Repair,14.4893,530.0000,37
11200,Greedy Energy Insertion (Enhanced),Repair,14.2572,455.0000,33
11200,Smart Station Repair,Repair,15.3857,600.0000,41
11200,Regret-3 Repair (Smart Packing),Repair,15.0433,610.0000,41
11400,EnergyCriticalRemoval,Destroy,16.6160,850.0000,50
11400,Route Merging Destroy,Destroy,14.7115,615.0000,45
11400,TimeSlackDestroy,Destroy,14.5509,520.0000,36
11400,Random Removal,Destroy,14.7166,560.0000,35
11400,VehicleReductionAwareDestroy,Destroy,14.3674,480.0000,34
11400,ChargingAwareRouteBuilder,Repair,15.7625,740.0000,56
11400,Adaptive Insertion,Repair,14.4645,670.0000,46
11400,Greedy Energy Insertion (Enhanced),Repair,14.1868,410.0000,26
11400,Smart Station Repair,Repair,15.2730,625.0000,35
11400,Regret-3 Repair (Smart Packing),Repair,15.0185,580.0000,37
11600,EnergyCriticalRemoval,Destroy,16.6736,400.0000,24
11600,Route Merging Destroy,Destroy,14.5548,745.0000,48
11600,TimeSlackDestroy,Destroy,14.5349,505.0000,35
11600,Random Removal,Destroy,14.9091,740.0000,50
11600,VehicleReductionAwareDestroy,Destroy,14.3299,615.0000,43
11600,ChargingAwareRouteBuilder,Repair,15.3803,575.0000,36
11600,Adaptive Insertion,Repair,14.4796,600.0000,40
11600,Greedy Energy Insertion (Enhanced),Repair,14.4242,680.0000,46
11600,Smart Station Repair,Repair,15.6606,595.0000,41
11600,Regret-3 Repair (Smart Packing),Repair,15.1171,555.0000,37
11800,EnergyCriticalRemoval,Destroy,16.6725,955.0000,57
11800,Route Merging Destroy,Destroy,14.6997,540.0000,36
11800,TimeSlackDestroy,Destroy,14.5189,555.0000,38
11800,Random Removal,Destroy,14.8927,495.0000,30
11800,VehicleReductionAwareDestroy,Destroy,14.3258,570.0000,39
11800,ChargingAwareRouteBuilder,Repair,15.4691,600.0000,38
11800,Adaptive Insertion,Repair,14.5577,535.0000,37
11800,Greedy Energy Insertion (Enhanced),Repair,14.4779,530.0000,35
11800,Smart Station Repair,Repair,15.4883,745.0000,43
11800,Regret-3 Repair (Smart Packing),Repair,15.0995,705.0000,47
12000,EnergyCriticalRemoval,Destroy,16.6848,675.0000,40
12000,Route Merging Destroy,Destroy,14.7447,555.0000,37
12000,TimeSlackDestroy,Destroy,14.5319,835.0000,54
12000,Random Removal,Destroy,15.1338,495.0000,34
12000,VehicleReductionAwareDestroy,Destroy,14.3692,485.0000,35
12000,ChargingAwareRouteBuilder,Repair,15.5171,540.0000,34
12000,Adaptive Insertion,Repair,14.5429,475.0000,33
12000,Greedy Energy Insertion (Enhanced),Repair,14.5777,640.0000,46
12000,Smart Station Repair,Repair,15.7639,655.0000,38
12000,Regret-3 Repair (Smart Packing),Repair,15.0846,735.0000,49
12200,EnergyCriticalRemoval,Destroy,16.7134,575.0000,37
12200,Route Merging Destroy,Destroy,14.7830,835.0000,57
12200,TimeSlackDestroy,Destroy,14.6716,495.0000,33
12200,Random Removal,Destroy,15.0476,610.0000,41
12200,VehicleReductionAwareDestroy,Destroy,14.2924,450.0000,32
12200,ChargingAwareRouteBuilder,Repair,15.5719,545.0000,38
12200,Adaptive Insertion,Repair,14.5206,610.0000,42
12200,Greedy Energy Insertion (Enhanced),Repair,14.4780,675.0000,45
12200,Smart Station Repair,Repair,15.9849,540.0000,34
12200,Regret-3 Repair (Smart Packing),Repair,15.0719,595.0000,41
12400,EnergyCriticalRemoval,Destroy,16.5374,735.0000,46
12400,Route Merging Destroy,Destroy,14.7629,735.0000,50
12400,TimeSlackDestroy,Destroy,14.7208,440.0000,28
12400,Random Removal,Destroy,15.0222,620.0000,40
12400,VehicleReductionAwareDestroy,Destroy,14.2579,540.0000,36
12400,ChargingAwareRouteBuilder,Repair,15.3875,665.0000,44
12400,Adaptive Insertion,Repair,14.5211,525.0000,35
12400,Greedy Energy Insertion (Enhanced),Repair,14.5563,540.0000,38
12400,Smart Station Repair,Repair,15.9695,580.0000,34
12400,Regret-3 Repair (Smart Packing),Repair,14.9879,760.0000,49
12600,EnergyCriticalRemoval,Destroy,16.4536,490.0000,39
12600,Route Merging Destroy,Destroy,14.7535,570.0000,39
12600,TimeSlackDestroy,Destroy,14.8698,645.0000,44
12600,Random Removal,Destroy,15.0938,555.0000,37
12600,VehicleReductionAwareDestroy,Destroy,14.3692,615.0000,41
12600,ChargingAwareRouteBuilder,Repair,15.3464,465.0000,34
12600,Adaptive Insertion,Repair,14.5929,545.0000,38
12600,Greedy Energy Insertion (Enhanced),Repair,14.5044,640.0000,45
12600,Smart Station Repair,Repair,16.1329,550.0000,38
12600,Regret-3 Repair (Smart Packing),Repair,15.0663,675.0000,45
12800,EnergyCriticalRemoval,Destroy,15.8701,785.0000,46
12800,Route Merging Destroy,Destroy,14.7328,630.0000,42
12800,TimeSlackDestroy,Destroy,14.8382,400.0000,28
12800,Random Removal,Destroy,15.0798,600.0000,39
12800,VehicleReductionAwareDestroy,Destroy,14.4639,645.0000,45
12800,ChargingAwareRouteBuilder,Repair,15.0959,760.0000,49
12800,Adaptive Insertion,Repair,14.5553,535.0000,40
12800,Greedy Energy Insertion (Enhanced),Repair,14.4621,475.0000,32
12800,Smart Station Repair,Repair,15.8840,650.0000,36
12800,Regret-3 Repair (Smart Packing),Repair,15.0563,640.0000,43
13000,EnergyCriticalRemoval,Destroy,16.0494,975.0000,58
13000,Route Merging Destroy,Destroy,14.7729,535.0000,36
13000,TimeSlackDestroy,Destroy,14.7554,465.0000,33
13000,Random Removal,Destroy,15.1255,625.0000,42
13000,VehicleReductionAwareDestroy,Destroy,14.4443,455.0000,31
13000,ChargingAwareRouteBuilder,Repair,15.1580,710.0000,45
13000,Adaptive Insertion,Repair,14.3782,540.0000,33
13000,Greedy Energy Insertion (Enhanced),Repair,14.5193,585.0000,43
13000,Smart Station Repair,Repair,16.2097,615.0000,40
13000,Regret-3 Repair (Smart Packing),Repair,15.0304,605.0000,39
13200,EnergyCriticalRemoval,Destroy,16.1635,740.0000,37
13200,Route Merging Destroy,Destroy,14.7861,620.0000,42
13200,TimeSlackDestroy,Destroy,14.6557,515.0000,36
13200,Random Removal,Destroy,15.0888,775.0000,52
13200,VehicleReductionAwareDestroy,Destroy,14.4792,535.0000,33
13200,ChargingAwareRouteBuilder,Repair,15.2510,785.0000,46
13200,Adaptive Insertion,Repair,14.6761,560.0000,37
13200,Greedy Energy Insertion (Enhanced),Repair,14.3821,375.0000,27
13200,Smart Station Repair,Repair,16.0845,735.0000,43
13200,Regret-3 Repair (Smart Packing),Repair,15.1028,730.0000,47
13400,EnergyCriticalRemoval,Destroy,16.7390,650.0000,42
13400,Route Merging Destroy,Destroy,14.7825,525.0000,36
13400,TimeSlackDestroy,Destroy,14.6032,515.0000,38
13400,Random Removal,Destroy,15.0611,670.0000,47
13400,VehicleReductionAwareDestroy,Destroy,14.7392,535.0000,37
13400,ChargingAwareRouteBuilder,Repair,15.5231,695.0000,47
13400,Adaptive Insertion,Repair,14.7449,545.0000,41
13400,Greedy Energy Insertion (Enhanced),Repair,14.3082,450.0000,31
13400,Smart Station Repair,Repair,16.2358,455.0000,31
13400,Regret-3 Repair (Smart Packing),Repair,15.1672,750.0000,50
13600,EnergyCriticalRemoval,Destroy,16.5496,690.0000,41
13600,Route Merging Destroy,Destroy,14.7526,565.0000,39
13600,TimeSlackDestroy,Destroy,14.4456,385.0000,28
13600,Random Removal,Destroy,14.9402,740.0000,50
13600,VehicleReductionAwareDestroy,Destroy,14.6972,580.0000,42
13600,ChargingAwareRouteBuilder,Repair,15.4127,605.0000,40
13600,Adaptive Insertion,Repair,14.5271,585.0000,42
13600,Greedy Energy Insertion (Enhanced),Repair,14.3393,465.0000,31
13600,Smart Station Repair,Repair,16.0020,770.0000,53
13600,Regret-3 Repair (Smart Packing),Repair,15.1421,535.0000,34
13800,EnergyCriticalRemoval,Destroy,16.5915,905.0000,57
13800,Route Merging Destroy,Destroy,14.7128,505.0000,35
13800,TimeSlackDestroy,Destroy,14.3412,445.0000,31
13800,Random Removal,Destroy,14.9192,630.0000,43
13800,VehicleReductionAwareDestroy,Destroy,14.5641,520.0000,34
13800,ChargingAwareRouteBuilder,Repair,15.3696,545.0000,35
13800,Adaptive Insertion,Repair,14.4373,550.0000,40
13800,Greedy Energy Insertion (Enhanced),Repair,14.4384,525.0000,38
13800,Smart Station Repair,Repair,15.7810,700.0000,43
13800,Regret-3 Repair (Smart Packing),Repair,15.2311,685.0000,44
14000,EnergyCriticalRemoval,Destroy,16.4844,710.0000,40
14000,Route Merging Destroy,Destroy,14.6702,595.0000,41
14000,TimeSlackDestroy,Destroy,14.3433,610.0000,44
14000,Random Removal,Destroy,14.8790,540.0000,36
14000,VehicleReductionAwareDestroy,Destroy,14.6736,575.0000,39
14000,ChargingAwareRouteBuilder,Repair,15.3999,745.0000,50
14000,Adaptive Insertion,Repair,14.3342,550.0000,37
14000,Greedy Energy Insertion (Enhanced),Repair,14.3450,385.0000,30
14000,Smart Station Repair,Repair,15.8557,795.0000,46
14000,Regret-3 Repair (Smart Packing),Repair,15.2816,555.0000,37
14200,EnergyCriticalRemoval,Destroy,16.6742,485.0000,32
14200,Route Merging Destroy,Destroy,14.6465,745.0000,50
14200,TimeSlackDestroy,Destroy,14.2713,550.0000,35
14200,Random Removal,Destroy,14.8971,625.0000,42
14200,VehicleReductionAwareDestroy,Destroy,14.6841,575.0000,41
14200,ChargingAwareRouteBuilder,Repair,15.3249,505.0000,34
14200,Adaptive Insertion,Repair,14.4138,470.0000,32
14200,Greedy Energy Insertion (Enhanced),Repair,14.1183,680.0000,49
14200,Smart Station Repair,Repair,16.0697,760.0000,47
14200,Regret-3 Repair (Smart Packing),Repair,15.2394,565.0000,38
14400,EnergyCriticalRemoval,Destroy,16.4465,870.0000,54
14400,Route Merging Destroy,Destroy,14.6845,565.0000,38
14400,TimeSlackDestroy,Destroy,14.4878,495.0000,33
14400,Random Removal,Destroy,14.8947,610.0000,40
14400,VehicleReductionAwareDestroy,Destroy,14.5851,525.0000,35
14400,ChargingAwareRouteBuilder,Repair,15.2541,745.0000,46
14400,Adaptive Insertion,Repair,14.4549,565.0000,40
14400,Greedy Energy Insertion (Enhanced),Repair,14.0822,430.0000,28
14400,Smart Station Repair,Repair,16.0848,685.0000,43
14400,Regret-3 Repair (Smart Packing),Repair,15.1837,640.0000,43
14600,EnergyCriticalRemoval,Destroy,16.3962,790.0000,44
14600,Route Merging Destroy,Destroy,14.7121,615.0000,42
14600,TimeSlackDestroy,Destroy,14.5646,510.0000,35
14600,Random Removal,Destroy,14.9480,480.0000,33
14600,VehicleReductionAwareDestroy,Destroy,14.6474,600.0000,46
14600,ChargingAwareRouteBuilder,Repair,15.3953,600.0000,40
14600,Adaptive Insertion,Repair,14.4054,600.0000,40
14600,Greedy Energy Insertion (Enhanced),Repair,14.2734,690.0000,46
14600,Smart Station Repair,Repair,16.0616,630.0000,41
14600,Regret-3 Repair (Smart Packing),Repair,15.1387,475.0000,33
14800,EnergyCriticalRemoval,Destroy,16.6300,720.0000,41
14800,Route Merging Destroy,Destroy,14.7017,660.0000,44
14800,TimeSlackDestroy,Destroy,14.5656,525.0000,35
14800,Random Removal,Destroy,14.8876,600.0000,41
14800,VehicleReductionAwareDestroy,Destroy,14.4068,520.0000,39
14800,ChargingAwareRouteBuilder,Repair,15.3360,710.0000,47
14800,Adaptive Insertion,Repair,14.4946,555.0000,37
14800,Greedy Energy Insertion (Enhanced),Repair,14.3824,625.0000,42
14800,Smart Station Repair,Repair,15.9573,510.0000,32
14800,Regret-3 Repair (Smart Packing),Repair,15.0270,625.0000,42
15000,EnergyCriticalRemoval,Destroy,16.7696,665.0000,42
15000,Route Merging Destroy,Destroy,14.7464,550.0000,37
15000,TimeSlackDestroy,Destroy,14.6308,460.0000,34
15000,Random Removal,Destroy,14.8496,730.0000,47
15000,VehicleReductionAwareDestroy,Destroy,14.2458,550.0000,40
15000,ChargingAwareRouteBuilder,Repair,15.3016,675.0000,44
15000,Adaptive Insertion,Repair,14.5704,520.0000,39
15000,Greedy Energy Insertion (Enhanced),Repair,14.4572,370.0000,26
15000,Smart Station Repair,Repair,15.9543,805.0000,52
15000,Regret-3 Repair (Smart Packing),Repair,15.0051,585.0000,39
15200,EnergyCriticalRemoval,Destroy,16.6292,755.0000,49
15200,Route Merging Destroy,Destroy,14.7642,480.0000,32
15200,TimeSlackDestroy,Destroy,14.4656,495.0000,33
15200,Random Removal,Destroy,14.9519,765.0000,51
15200,VehicleReductionAwareDestroy,Destroy,14.1714,505.0000,35
15200,ChargingAwareRouteBuilder,Repair,15.3075,545.0000,35
15200,Adaptive Insertion,Repair,14.3848,595.0000,40
15200,Greedy Energy Insertion (Enhanced),Repair,14.4232,500.0000,35
15200,Smart Station Repair,Repair,15.8833,640.0000,42
15200,Regret-3 Repair (Smart Packing),Repair,15.0043,720.0000,48
15400,EnergyCriticalRemoval,Destroy,16.4460,620.0000,42
15400,Route Merging Destroy,Destroy,14.7996,675.0000,45
15400,TimeSlackDestroy,Destroy,14.5457,490.0000,33
15400,Random Removal,Destroy,14.9591,580.0000,41
15400,VehicleReductionAwareDestroy,Destroy,14.2100,585.0000,39
15400,ChargingAwareRouteBuilder,Repair,15.3471,555.0000,39
15400,Adaptive Insertion,Repair,14.4584,585.0000,41
15400,Greedy Energy Insertion (Enhanced),Repair,14.4026,625.0000,44
15400,Smart Station Repair,Repair,15.7865,655.0000,39
15400,Regret-3 Repair (Smart Packing),Repair,15.0037,530.0000,37
15600,EnergyCriticalRemoval,Destroy,16.1934,670.0000,44
15600,Route Merging Destroy,Destroy,14.8296,580.0000,39
15600,TimeSlackDestroy,Destroy,14.5912,580.0000,39
15600,Random Removal,Destroy,14.8372,570.0000,38
15600,VehicleReductionAwareDestroy,Destroy,14.3285,595.0000,40
15600,ChargingAwareRouteBuilder,Repair,15.1796,560.0000,38
15600,Adaptive Insertion,Repair,14.4298,380.0000,26
15600,Greedy Energy Insertion (Enhanced),Repair,14.3729,520.0000,36
15600,Smart Station Repair,Repair,15.9377,820.0000,52
15600,Regret-3 Repair (Smart Packing),Repair,14.9018,715.0000,48
15800,EnergyCriticalRemoval,Destroy,16.0485,850.0000,46
15800,Route Merging Destroy,Destroy,14.8360,585.0000,39
15800,TimeSlackDestroy,Destroy,14.6333,525.0000,35
15800,Random Removal,Destroy,14.8616,480.0000,33
15800,VehicleReductionAwareDestroy,Destroy,14.4105,680.0000,47
15800,ChargingAwareRouteBuilder,Repair,15.1132,565.0000,37
15800,Adaptive Insertion,Repair,14.4577,625.0000,42
15800,Greedy Energy Insertion (Enhanced),Repair,14.3836,540.0000,35
15800,Smart Station Repair,Repair,15.9125,900.0000,53
15800,Regret-3 Repair (Smart Packing),Repair,14.9009,490.0000,33
16000,EnergyCriticalRemoval,Destroy,16.4130,750.0000,42
16000,Route Merging Destroy,Destroy,14.8606,585.0000,43
16000,TimeSlackDestroy,Destroy,14.6883,590.0000,42
16000,Random Removal,Destroy,14.8142,535.0000,36
16000,VehicleReductionAwareDestroy,Destroy,14.4191,505.0000,37
16000,ChargingAwareRouteBuilder,Repair,15.1368,635.0000,43
16000,Adaptive Insertion,Repair,14.5212,530.0000,37
16000,Greedy Energy Insertion (Enhanced),Repair,14.5404,500.0000,35
16000,Smart Station Repair,Repair,16.0728,710.0000,45
16000,Regret-3 Repair (Smart Packing),Repair,14.8930,590.0000,40
16200,EnergyCriticalRemoval,Destroy,16.6296,790.0000,46
16200,Route Merging Destroy,Destroy,14.6722,465.0000,31
16200,TimeSlackDestroy,Destroy,14.5922,715.0000,48
16200,Random Removal,Destroy,14.8213,600.0000,40
16200,VehicleReductionAwareDestroy,Destroy,14.3035,545.0000,35
16200,ChargingAwareRouteBuilder,Repair,15.0814,665.0000,43
16200,Adaptive Insertion,Repair,14.4916,585.0000,37
16200,Greedy Energy Insertion (Enhanced),Repair,14.5022,575.0000,41
16200,Smart Station Repair,Repair,16.0285,795.0000,46
16200,Regret-3 Repair (Smart Packing),Repair,14.8716,495.0000,33
16400,EnergyCriticalRemoval,Destroy,16.7112,770.0000,49
16400,Route Merging Destroy,Destroy,14.7214,375.0000,25
16400,TimeSlackDestroy,Destroy,14.6377,630.0000,43
16400,Random Removal,Destroy,14.8481,720.0000,48
16400,VehicleReductionAwareDestroy,Destroy,14.4937,525.0000,35
16400,ChargingAwareRouteBuilder,Repair,15.1389,560.0000,37
16400,Adaptive Insertion,Repair,14.6895,470.0000,31
16400,Greedy Energy Insertion (Enhanced),Repair,14.4305,545.0000,37
16400,Smart Station Repair,Repair,16.2166,785.0000,51
16400,Regret-3 Repair (Smart Packing),Repair,14.8908,660.0000,44
16600,EnergyCriticalRemoval,Destroy,16.5617,750.0000,49
16600,Route Merging Destroy,Destroy,14.7632,600.0000,40
16600,TimeSlackDestroy,Destroy,14.6397,705.0000,47
16600,Random Removal,Destroy,14.8709,435.0000,30
16600,VehicleReductionAwareDestroy,Destroy,14.5697,430.0000,34
16600,ChargingAwareRouteBuilder,Repair,15.1384,750.0000,46
16600,Adaptive Insertion,Repair,14.7603,505.0000,37
16600,Greedy Energy Insertion (Enhanced),Repair,14.4754,550.0000,41
16600,Smart Station Repair,Repair,16.0930,560.0000,39
16600,Regret-3 Repair (Smart Packing),Repair,14.9072,555.0000,37
16800,EnergyCriticalRemoval,Destroy,16.3734,640.0000,43
16800,Route Merging Destroy,Destroy,14.7987,615.0000,42
16800,TimeSlackDestroy,Destroy,14.6938,505.0000,35
16800,Random Removal,Destroy,14.8152,535.0000,38
16800,VehicleReductionAwareDestroy,Destroy,14.2813,595.0000,42
16800,ChargingAwareRouteBuilder,Repair,15.3133,540.0000,37
16800,Adaptive Insertion,Repair,14.5935,530.0000,37
16800,Greedy Energy Insertion (Enhanced),Repair,14.3163,615.0000,45
16800,Smart Station Repair,Repair,15.8329,620.0000,42
16800,Regret-3 Repair (Smart Packing),Repair,14.9211,585.0000,39
17000,EnergyCriticalRemoval,Destroy,16.1499,795.0000,46
17000,Route Merging Destroy,Destroy,14.7753,675.0000,45
17000,TimeSlackDestroy,Destroy,14.6540,495.0000,35
17000,Random Removal,Destroy,14.7048,610.0000,43
17000,VehicleReductionAwareDestroy,Destroy,14.2641,480.0000,31
17000,ChargingAwareRouteBuilder,Repair,15.2055,665.0000,39
17000,Adaptive Insertion,Repair,14.5532,590.0000,43
17000,Greedy Energy Insertion (Enhanced),Repair,14.2188,565.0000,39
17000,Smart Station Repair,Repair,15.6722,770.0000,48
17000,Regret-3 Repair (Smart Packing),Repair,14.9330,465.0000,31
17200,EnergyCriticalRemoval,Destroy,16.3198,720.0000,44
17200,Route Merging Destroy,Destroy,14.8090,540.0000,38
17200,TimeSlackDestroy,Destroy,14.5773,695.0000,45
17200,Random Removal,Destroy,14.6270,580.0000,39
17200,VehicleReductionAwareDestroy,Destroy,14.4470,510.0000,34
17200,ChargingAwareRouteBuilder,Repair,15.4823,535.0000,32
17200,Adaptive Insertion,Repair,14.4283,480.0000,32
17200,Greedy Energy Insertion (Enhanced),Repair,14.2591,640.0000,44
17200,Smart Station Repair,Repair,15.7276,790.0000,52
17200,Regret-3 Repair (Smart Packing),Repair,14.9430,600.0000,40
17400,EnergyCriticalRemoval,Destroy,16.3264,700.0000,47
17400,Route Merging Destroy,Destroy,14.7192,625.0000,43
17400,TimeSlackDestroy,Destroy,14.7074,580.0000,39
17400,Random Removal,Destroy,14.6637,540.0000,37
17400,VehicleReductionAwareDestroy,Destroy,14.5300,485.0000,34
17400,ChargingAwareRouteBuilder,Repair,15.6678,815.0000,52
17400,Adaptive Insertion,Repair,14.5141,505.0000,33
17400,Greedy Energy Insertion (Enhanced),Repair,14.3020,530.0000,39
17400,Smart Station Repair,Repair,15.6473,660.0000,48
17400,Regret-3 Repair (Smart Packing),Repair,14.9516,420.0000,28
17600,EnergyCriticalRemoval,Destroy,16.1115,605.0000,37
17600,Route Merging Destroy,Destroy,14.6916,660.0000,45
17600,TimeSlackDestroy,Destroy,14.7321,765.0000,51
17600,Random Removal,Destroy,14.6533,565.0000,39
17600,VehicleReductionAwareDestroy,Destroy,14.4902,410.0000,28
17600,ChargingAwareRouteBuilder,Repair,15.6686,710.0000,44
